parameter,outer_width,inner_width,point_est,ll,l,m,h,hh
Lyre size,0.95,0.8,median,-0.084344724636301,0.071354446842074,0.325919994947977,0.578132058479549,0.719612171574016
Eye comb,0.95,0.8,median,-0.212110916598486,-0.0924629942202739,0.135786299773315,0.36647203153688,0.492404298089857
Blue chroma,0.95,0.8,median,-0.062998487063463,0.0150399443034055,0.151935440413259,0.288188405788632,0.364622256793852
Centrality,0.95,0.8,median,-0.937989513904827,-0.818562984418069,-0.570650178499129,-0.343394658620496,-0.220023263212392
Attendance,0.95,0.8,median,0.719378844147702,0.918554155924494,1.32097478529879,1.72764317176687,1.94314644792457
Fighting,0.95,0.8,median,-0.321540206865387,-0.23222576054822,-0.0580438841133074,0.107346230550701,0.200867484066741
