similar
CDX4
CHIC1
FIP1L1
BRN3
USP12
SLC16A2
FGF16
COX7B
ATP7A
PGK
AMOT
TRPC5
DCX
CAPN5
CHRDL1
AMMECR1
ACSL4
KCNE5
IRS2-B
COL4A6
PSMD10
SYTL2
RAB39B
TENM1
THOC2
CUL4B
LAMP2
TMEM255A
NKAPL
NKRF
AKAP17B
KIAA1210
FAM199X
IL1RAPL2
TNIK
RNF133
TBC1D8B
EOLA1
IDS
C1GALT1C1
FAM155B
STARD13
YIPF6
AR
GPR83
HEPH
FDX1
MSN
P2RY4
INPPL1
PDZD11
TAF9
FNDC3A
CYSLTR1
ITM2A
CHMP1B
ENOX2
GPR119
SLC25A14
TBX22
UTP14A
XPNPEP2
SASH3
OCRL
NHSL2
MID2
CLIC2
RBM41
NUP62
PLP1
PRPS1
SNX12
RPL36A
NIPA2
DRP2
CENPI
TMEM35A
TRMT2B
GPR34
MPP1
F8
MTCP1
GCNA
OGT
TAF1
RHOG
CHORDC1
NONO
GJA3
GJB1
FOXO4
NCBP2
DLG3
GDPD2
IL13RA2
LRCH2
NYX
KLHL13
FRMD7
RAP2C
MBNL3
HS6ST2
GPC4
GPC3
MOSPD1
MAP7
ARHGEF6
RBMX
FGF13
MCF2
ATP11C
ARL13A
CSTF2
SRPX2
TNMD
DIAPH2
PCDH11X
KLHL4
DACH2
ZNF711
TMEM182
SLC9A2
SH3BGRL
TENT5C
TNFSF10
MARINER\T
GABRB4
CNGA2
ZGC
PRRG3
RIPPLY2
9
LAC
TMLHE
POLR1D
ZNF185
NSDHL
GATD3A
SUA5
GLOD5
EXOC1
KLF5
RRAGA
C8ORF48
LNX2
WASF3
RNF12-A
NEXMIF
ABCB7
ZDHHC15
ATRX
MAGT1
TOPORS
ALG13
PAK3
NXT2
COL4A1
VSIG1
VBP1
PICALM
GAB3
STAG2
XIAP
GRIA3
SOWAHC
ATP1B4
ZBTB33
LONRF3
COMMD5
ARX
NPAS2
VMA21
HMGB3
MTMR1
MAML2
MAMLD1
TMEM185A
AFF2
FMR1NB
FMR1-B
SLITRK2
MCTS1
OR14J1
ZNF34
TSPOAP1
GAG
ZC3H4
SAMD4B
NFKBIB
PAK4
LRFN1
TIMM50
SUPT5H
SIRT2
SARS2
MRPS12
SYCN
OR10A7
CARNS1
RPS6KB2
CABP4
STX3
CCDC86
ZP1
TMEM132A
CD5
PGA
TKFC
TMEM138
TMEM216
CPSF7
DAGLA
MYRF
FEN1
TBX10
UNC93B1
RAB15
PLEKHG3
SPTB
NUP160
FNBP4
AGBL2
MTCH2
NUDT8
AIP
CD163
CEND1
GATD1
DEAF1
SCT
CDHR5
BUB1B
PAK6
INAFM2
DISP2
KNSTRN
IVD
BAHD1
PCMT1
RPUSD2
KNL1
RAD51A
CYP80B2
CYP1B1
DNAJC17
FIBIN
BBOX1
METTL15
UNC13B
FSHB
ARL14EP
RCN1
EIF3M
PRRG4
QSER1
DEPDC7
SPON1
ZDHHC13
NAV2
PRMT3
NELL1
ANO5
OLFR1052
IGHMBP2
ANO9
IFITM5
SIRT3
BET1L
DHCR7
IFITM3
RHOF
RAD9A
CLCF1
GLYATL3
MAS1
OR4Q3
OLFML1
PPFIBP2
PTH
BTBD10
DKK3
PLCG1
GALNT18
EIF4G2
IRAG1
LYVE1
RNF141
SBF2
TMEM41B
DENND5A
NRIP3
TMEM9B
C11ORF16
DENND2B
RPL27A
TRIM66
LMO1
RIC3
PDE3B
CALCA
INSC
SMAP
NUCB2
OTOG
KCNC1
GTF2H1
LDHA
TMEM86A
PTPRJ
TNFRSF23
CARS1
NAP1L4
PHLDA2
TRPM5
INS
IGF2
PRR33
NT5C1A
CTSD
IFITM10
DUSP8
MOB2
TOLLIP
MUC6
CHID1
POLR2L
PIDD1
SLC25A22
IRF3
HRAS
RNH1
SYT12
PPP6R3
GAL
FADS2
BEST1
MPEG1
LPXN
BTBD18
SMTNL1
SLC43A3
SSRP1
TNKS1BP1
APLNR
INCENP
SCGB1C1
TPCN2
CCND1
FADD
PPFIA1
CTTN1
CAPRIN1
NAT10
CAT
EHF
PDHX
CD44
PRR5L
RAG1
IFTAP
API5
TTC17
HSD17B12
ALKBH3
ACCS
EXT2
CD82
TSPAN18
PRDM11
ASTL
FUT8
C1QTNF4
KBTBD4
CELF1
RAPSN
PSMC3
SPI1
ACP2
PACSIN3
ARFGAP2
LRP4
CKAP5
ARHGAP1
AMBRA1
PHF21A
PEX16
CHST1
ZFYVE19
SPINT1
VPS18
DLL4
CHP1
NUSAP1
RTF1
CHST9
ITPKA
TMEM151B
TYRO3
MGA
MAPKBP1
JMJD7
ACOT1
PLA2G4B
GANC
CAPN3
SNAP23
HAUS2
STARD9
TMEM62
MIDEAS
HARBI1
RIHB
NUMB
ZFYVE1
DPF3
MAP3K9
MED6
ADAM21
COX16
SLC8A3
CCDC177
ERH
DCAF5
ACTN1
SRSF4
PLEKHH1
ARG2
RDH12
LGALSL-A
ATP6V1D
BMF
GPR176
FSIP1
KATNBL1
EMC7
AVEN
LD
RASGRP1
DPH6
AQR
ACTC1
GJD2
G2E3
SCFD1
COCH
AP4S1
ARHGAP5
AKAP6
RTASE
NPAS3
SRP54
FAM177A1
PRORP
PSMA6
BRMS1L
PAX9
TTC6
SSTR1
GEMIN2
PNN
MIA2
ZNF410
COQ6
BBOF1
LIN52
VSX2
ACSS1
VRTN
NPC2
FCF1
YLPM1
DLST
ZC2HC1C
JDP2
BATF
FLVCR2
TTLL5
IFT43
GPATCH2L
ESRRB
VASH1
LRRC74A
CIPC
TMEM63C
GSTZ1
AHSA1
ADCK1
NRXN3
TSHR
FLRT2
SPATA7
ZC3H14
TTC8
TDP1
KCNK13
PSMC1
DGLUCY
CPSF2
SLC24A4
RIN3
GOLGA5
CHGA
TMEM251
UBR7
COX8A
UNC79
FAM181A
PPP4R4
GLRX5
C14ORF132
BDKRB2
GSKIP
AK7
PAPOLA
VRK1
X-ELEMENT\ORF2
CCNK
HHIPL1
CYP46A1
EML1
EVL
YY1
SLC25A47
DLK1
PPP2R5C
DYNC1H1
WDR20
ZNF839
TECPR2
RCOR1
TRAF3
AMN
LBH
EXOC3L4
TNFAIP2
EIF5
MARK3
TRMT61A
KLC1
ZFYVE21
TDRD9
ASPG
KIF26A
NRAC
INF2
SIVA1
ZBTB18.2
CEP170B
PLD4
CLBA1
BTBD6
ZBTB25
ESR2
SGPP1
PPP2R5E
GPHB5
TRMT5
SIX4
SIX6
SIX6OS1
DHRS7
RTN1
RTN1-A
CCDC175
L3HYPDH
KCNK16
TIMM9
ARMH4
SLC35F4
CCDC198
EXOC5
OTX2
TBPL2
ATG14
DLGAP5
WDHD1
GCH1
CNIH1
ITPRIPL1
MGAT2
KLHDC2
DMAC2L
ATL1
ABHD12
TMX1
FRMD6
GNG2
RTRAF
PTGDR
PTGER2
GPR137C
PSMC6
STYX
MIS18BP1
HEBP2
FKBP3
KLHL28
PATL1
MRPL16
CBLIF
GAG-POL
VWCE
DDB1
SYT7
TMEM258
TCIRG1
ALDH3B1
FNTB
CABP2
NLRP3
TALDO1
EPS8L2
TMEM80
DRD4
PLCB2
PRLHR
CCDC32
GM14137
GCHFR
SLC5A12
CCDC34
LGR4
LIN7C
BDNF
KIF18A
KCNA4
MPPED2
PAX6
WT1
CCDC73
CSTF3
CSRP3
E2F8
DBX1
FANCF
SVIP
COR6
RERG
MRPL21
PTDSS1
PKP3
PGGHG
PSMD13
RIC8A
VPS51
NADSYN1
ANKRD13D
GRK2
CYB5R2
OVCH2
FAR1
ARNTL
RASSF10
TEAD1
MICALCL
MICAL2
USP47
CTR9
AMPD3
SWAP70
WEE1
ZNF143
IPO7
AKIP1
COPB1
PSMA1
CYP2R1
SOX6
PLEKHA7
RPS13
PIK3C2A
KCNJ11
ABCC8
USH1C
SERGEF
TPH1
SAAL1
HPS5
TSG101
SPTY2D1
PTPN5
SLC22A18
KCNQ1
TSSC4
CD81
TSPAN32
MRPL23
TNNT3
LSP1
TNNI2
SYT1
BRSK2
MUC5AC
MUC5B
MUC2
MYOD1
FTL
AP2A2
TSPAN4
TSPAN9
CD151
CRACR2B
PNPLA2
RPLP2
MFHAS1
PHRF1
RASSF8
LRRC56
USP6NL
CHKA
KMT5B
TESMIN
FADS1
RAB3IL1
FTH
DTX4
ZFP91
CTNND1
TMX2
ZDHHC5
CLP1
SERPING1
UBE2L5
RTN4RL2
P2RX3
LRRC55
INCENP-A
LTO1
FGF19
FGF3
SHANK2
SHANK3
ACTA1B
GOLGB1
CD59
FBXO3
ABTB2
ELF5
APIP
SLC1A2
PAMR1
COMMD9
TRAF6
RAG2
LRRC4C
ALX4
TRP53I11
SYT13
FAM180B
NDUFS3
PTPMT1
TMEM178B
SLC39A13
MADD
NR1H3
DDB2
QCCE-10352
C11ORF49
F2
ATG13
DGKZ
CREB3L1
LARGE2
MAPK8IP1
CRY2
SLC35C1
TMEM263
PPP1R14D
RHOV
INO80
EXD1
NDUFAF1
ALK
RPAP1
EHD4
PLA2G4E
PLA2G4F
VPS39
TMEM87A
ZNF106
LRRC57
CDAN1
TTBK2
PTGR2
DNAL1
RIOX1
CHRM4
PAPLN
RBM25
DCAF4
RGS6
SIPA1L1
PCNX1
TTC9
SUSD6
PLEKHD1
SLC39A9
RAD51B
TMEM229B
PIGH
VTI1B
ZFYVE26
PLEK2
EIF2S1
MPP5
GPHN
EIF2AK4
THBS1
CHRM5
RYR3
GREM1
ARHGAP11A
FAM98B
SPRED1
STXBP6
NOVA1
PRKD1
STRN3
HECTD1
HEATR5A
DTD2
EGLN3
EAPP
CFL2
BAZ1A
PPP2R3C
NFKBIA
RALGAPA1
MBIP
TITF1
NKX2-8
SLC25A21
CLEC14A
SEC23A
TRAPPC6B
FBXO33
FAM161B
ENTPD5
ALDH6A1
ABCD4
SYNDIG1L
ISCA2
LTBP2
AREL1
PROX2
MLH3
NEK9
TMED10
ERG28
ANGEL1
ZDHHC22
NGB
POMT2
ACBP6
TMED8
NOXRED1
VIPAS39
ISM2
SPTLC2
ALKBH1
SNW1
DIO2
CEP128
GTF2A1
STON2
SEL1L
PGF
PTPN21
FOXN3
EFCAB11
NRDE2
TTC7B
RPS6KA5
GPR68
CCDC88C
PPP4R3A
TC2N
FBLN5
TRIP11
ATXN3
LGMN
ITPK1
PRIMA1
ASB2
DDX24
SERPINA10
SERPINA1
GSC
DICER1
CLMN
SYNE3
ATG2B
BCL11B
SETD3
CCDC85C
DEGS2
SLC25A29
WARS1
HSP90AA1
CINP
ANKRD9
EXOC3L2
CKB
BAG5
XRCC3
PPP1R13B
RD3L
TMEM179
AKT1
AHNAK2
SERTAD2
CDCA4
JAG2
NUDT14
BRF1
PPP1R36
ZBTB1
MTHFD1
SYNE2
RHOJ
SNAPC1
HIF1A
PRKCH
SLC38A6
MNAT1
PPM1A
PCNX4
LRRC9
JKAMP
DAAM1
DACT1
TALPID3
ARID4A
PSMA3
ACTR10
NAA30
AP5M1
TMEM260
PELI2
KTN1
FBXO34
LGALS3
MAPK1IP1L
SOCS4
SAMD4A
CGRRF1
CDKN3
MDGA2
DNAAF2
LRR1
POLE2
NEMF
L2HGDH
CDKL1
MAP4K5
NIN
TRIM9
NID2
TXNDC16
ERO1A
GNPNAT1
FERMT2
DDHD1
BMP4
FANCM
PRPF39
TOGARAM1
LRFN5
ZNF710
TTLL13
VPS33B
MFAP1
SERINC4
PDIA3
PPIP5K1
TP53BP1
RASGRF1
CTSH
BLM
GOLM2
CTDSPL2
EIF3J
CIAO2A
MORF4L1
UACA
TLE3
ANP32A
ITGA11
SKOR1
CLN6
CALML4
AAGAB
TIPIN
MEGF11
DENND4A
INTS14
DPP8
IGDCC4
IGDCC3
PARP16
CILP
SLC51B
KBTBD13
SPG21
SNRPA1
SELENOS
CHSY1
LINS1
CERS3
LYSMD4
FAM169B
RGMA
AKAP13
MRPS11
AEN
ACAN
ABHD2
FANCI
TICRR
RERGL
MINAR1
ZFAND6
FAH
ABHD17C
CEMIP
TLNRD1
CFAP161
IL16
SAXO2
LMNB1
BNC1
HDGFL3
HOMER2
FSD2
USP8
NMRK2
SLC30A4
COPS2
SECISBP2L
SHC4
CEP152
FBN1
MYEF2
DMXL2
CYP19A1
TNFAIP8L3
SCG3
LEO1
MAPK6
UNC13C
PIGB
TEX9
TCF12
CGNL1
MYZAP
AQP9
LIPC
MINDY2
RNF111
CCNB2
FAM81A
LARP6
TJP1
FAM189A1
MPHOSPH10
FAN1
KLF13
GCNT3
TLN2
TPM1
LACTB
RAB8B
FBXL22
IDH3A
DNAJA4
CRABP1
IREB2
HYKK
PSMA4
CHRNA5
UBE2Q2
FBXO22
TMEM266
RCN2
PSTPIP1
CSPG4
PTPN9
SIN3A
MAN2C1
PML
ISLR2
ISLR
CCDC33
ARID3B
CLK3
CYP1A5
CSK
MPI
SCAMP5-A
PPCDC
NPTN
ADPGK
HEXA
PKM
GRAMD2A
MYO9A
MYO9AB
AP3B2
CPEB1
PATL2
SNX1
SNX22
TRIP4
ZNF609
RBPMS2
SORD
DUOXA2
ALPK3
SHF
OR12D3
ERVK-19
ENV
CELF3
PARP6
ANPEP
AP3S2
CIB1
SHISAL1A
MAN2A2
FURIN
CKMT1
MAP1A
TUBGCP4
TMED3
ANKRD34C
WDR76
SPG11
KIF23
PAQR5B
GLCE
CORO2B
FEM1B
RPL4
PIAS1
C15ORF61
SMAD3
SMAD6
ZWILCH
MAP2K1
DIS3L
SLC24A1
HACD3
MTFMT
RASL12
UBAP1L
CLPX
ANKDD1A
PLEKHO2
LRRK1
ALDH1A3
ASB7
MEF2A
LRRC28
SYNM
PGPEP1
ARRDC4
NR2F2
MCTP2
CHD2
ST8SIA2
SLCO3A1
SV2B
KLHL25
NTRK3
MRPL46
DET1
HAPLN3
MFGE8
RLBP1
POLG
RHCG
KIF7
PLIN1
PEX11A
MTHFS
BCL2A1
MESD
STARD5
TMC3
EFL1
ADAMTSL3
SH3GL3
TM6SF1
RAMAC
WHAMM
PDE8A
GATM
HDC
GABPB1
TRPM7
SPPL2A
CDC42SE2-C
SQOR
BLOC1S6
NMES1
SPATA5L1
DTWD1
GALK2
DUT
SLC12A1
SLC24A5
SEMA6D
GLDN
AP4E1
LYSMD2
TMOD2
JOCKEY\POL
GNB5
MYO5C
MYO5A
ARPP19
FAM214A
WDR72
RSL24D1
RAB27A
CCPG1
DNAAF4
PYGO1
PRTG
NEDD4
RFX7
MNS1
ZNF280D
ALDH1A2
ADAM10
MYO1E
THSD4
LRRC49
ADAL
APBA2
MCEE
MTMR10
TRPM1
OTUD7A
GTF2A2
BNIP2
ANXA2
ICE2
RORA
VPS13C
C2CD4C
RPS27
CA12
HERC1
TBC1D2B
CIB2
ACSBG1
WDR61
CHRNA3
ETFA
SCAPER
TSPAN3
PEAK1
LINGO1
NEIL1
ZP3
STOML1
STRA6
CYP11A1
SEMA7A
UBL7
EDC3
CYP1A4
COX5A
ULK3
SCAMP2
RPP25
LOXL1
CD276
REC114
BBS4
ARIH1
SENP8
NR2E3
CSNK1G1
PCLAF
OAZ2
DUOX2
DUOXA1
SEC11A
ZNF592
MALT1
OR10A5
OR12D1
OR13D1
OR6B1
TERB2
B2M
TRDC
IGHV4-30-4
CAPN1
GATAD2B
CHTOP
ILF2
LANCL2
PSMA2
GLI3
INHBA
MED1
VPS41
AMPH
IGLV1-51
BLOC1S3
TRGV9
TRGV8
GOLGA4
ITGA9
PPP1R17
AVL9
BUC
BBS9
BMPER
NPSR1
SEPTIN7
EEPD1
ANLN
GPR141
NME8
EPDR1
STARD3NL
TRANK1
DCLK3
CLASP2
UBP1
SUSD5
TMPPE
GLB1
SLC25A38
RPSA
CCK
ULK4
KIF15
TGM4
EXOSC7
CLEC3B
LARS2
LIMD1
SACM1L
SNRPD1
CCR9
CCR8
CCR5
TOPBP1
NPHP3
ACAD11
CPNE4
MRPL3
ASTE1
PIK3R4
CAPN7
EAF1
MTURN
ENTPD3
RPL14
ABHD5
TOPAZ1
TCAIM
TRIM71
DYNC1LI1
CMTM6
AZI2
EOMES
NEK10
NGLY1
TOP2B
THRB
NKIRAS1
SGO1
PP2D1
EFHB
SATB1
TBC1D5
DAZL
DPH3
ANKRD28
HACL1
COLQ
FKBP14
SCRN1
TRIL
JAZF1
HIBADH
HOXA11
HOXA10
HOXA7
HOXA5
HOXA4
HOXA3
HOXA2
HNRNPA2B1
GNIH
C7ORF31
CYC
OSBPL3
GSDME
IGF2BP3-A
IGF2BP3
FAM126A
CDCA7L
MACC1
TMEM196
POLR1F
FERD3L
SNX13
AGR2
ANKMY2
SOSTDC1
CRPPA
MEOX2
DGKB
ETV1
VWDE
THSD7A
NDUFA4
ICA1
RPA3
COL28A1
ASNS
DLX5
DLL1
DLX6
SEM1
PDK4
PON2
SGCE
BET1
CALCR
HEPACAM2
SAMD9L
CDK6
FAM133
KRIT1
CYP51A1
FAM237B
STEAP4
SRI
SLC25A40
ABCB1
RPP38
PTER
VIM
STAM
MRC1
SLC39A12
CACNB2
MALRD1
MLLT10
BMI1
SPAG6
ARMC3
KIAA1217
THNSL1
GPR158
MYO3A
GAD2
APBB1IP
PDSS1
ACBD5
YME1L1
ERYA
RAB18
WAC
BAMBI
MTPAP
JCAD
SVIL
ZEB1
CREM
CCNY
GJD4
PITRM1
ADARB2
ADARB1
IDI1
LARP4B
DIP2C
VIPR2
ESYT2
NCAPG2
PTPRN2
MNX1
SHH
PAXIP1
XRCC2
KMT2C
PRKAG2
RHEB
CRYGN
WDR86
XYLB
ACVR2B
EXOG
WDR48
XIRP1
GIMAP6
MAP3K3
ACAA1B
PLCD1
CCM2
CATHL1
KIF9
SETD2
CCDC12
ALS2CL
SNAP47
WNT3A
ARF1
GUK1
GJC1
IBA57
MEIOC
OBSCN
HIGD1A
CCDC13
HHATL
KLHL40
SEC22C
VIPR1
ABCF2
ASB10
SMARCC1
CSPG5
ELP6
SCAP
GIMAP7
MAP4
ZNF777
RARRES2
ZNF268
ZNF551
TMUB1
SEC61G
VOPP1
BLVRA
STK17A
HECW1
MRPL32
SUGCT
CDK13
RALA
YAE1
POU6F2
NEUROD6
PDE1C
LSM5
KBTBD2
RP9
NT5C3A
NUP42
HERPUD2
KIAA0895
AOAH
ELMO1
SFRP4
MLH1
STAC
ARPP21
PDCD6IP
CRTAP
CX3CR1
CCR4
TMC2
PRLH
TRAK1
CTNNB1
RCJMB04_19N18
ZDHHC3
CDCP1
SLC6A20
LZTFL1
FYCO1
XCR1
BFSP2
TMEM108
UBA5
DNAJC13
ACPP
KHSRP
ATP2C1
COL6A6
SH3BP5
METTL6
NOD1
GGCT
POMGNT2
ANO10
CNOT10
CMTM7
CMTM8
GPD1L
STT3B
TGFBR2
CMC1
LRRC3B
OXSM
NR1D2
RPL15
UBE2E2
KAT2B
PLCL2
OXNAD1
GALNT15
BTD
PLEKHA8
CHN2
CREB5
TAX1BP1
SNX10
CBX3
MPP6
NPY
STK31
FAM221A
CCDC126
MALSU1
QNR-71
KLHL7
IL6
DNAH11
SP4
ITGB8
HDAC9
AHR
TSPAN13
BZW2
LRRC72
SCIN
TMEM106B
PHF14
NXPH1
GLCCI1
MIOS
C1GALT1
TAC1
SDHAF3
DYNC1I1
ASB4
CASD1
COL1A2
ACDH-6
VPS50
RBM48
ANKIB1
AKAP9
FZD1
CDK14
PTTG1IP
CLDN12
GTPBP10
CFAP69
STEAP2
STEAP1
ZNF804B
ADAM22
DBF4
CROT
DBI
NMT2
FAM171A1
ITGA8
MINDY3
RSU1
CUBN
TRDMT1
ST8SIA6
HACD1
NSUN6
NEBL
SKIDA1
DNAJC1
COMMD3
PIP4K2A
C10ORF67
ARHGAP21
ARHGAP21-A
PRTFDC1
ENKUR
SELO
ABI1
MASTL
PTCHD3
MKX
ARMC4
MPP7
SSNA1
MAP3K8
ZNF438
ARHGAP12
KIF5B
EPC1
ITGB1
NRP1
PARD3
CUL2
PFKP
WDR37
GTPBP4
ZMYND11
WDR60
DNAJB6
UBE3C
NOM1
INSIG1
HTR5A
DPP6
ACTR3B
GALNT11
NUB1
SCN5A
SCN4A
GORASP1
CSRNP1
MYD88
DTHADH
DLEC1
VIL1
NFI1
ZNF160
CRHR2
MYO1G
TBRG4
CATHL3
CATHL2
KLHL18
TMIE
JMJD4
WNT9A
CYP8B1
ACKR2
NKTR
GHRHR
AQP1
MINDY4
SMARCD3
AGAP3
DHX30
CDC25A
TRIM10
ZNF398
TIGD3
TSNARE1
ZNF212
ZNF862
GIMAP8
SSPO
ZNF467
CDK5
SLC4A2
DPAGT1
H2AX
SIK2
FEZ1
HEPACAM
ROBO4
MSANTD2
ESAM
HYLS1
VSIG10L2
FOXRED1
TIRAP
SRPRA
ST3GAL4
FLI1
KCNJ5
BARX2
TMEM45B
PRDM10
NFRKB
ST14
JAM3
VPS26B
ACAD8
GLB1L2
SCN3B
CLMP
HSPA8
BSX
TRIM29
NECTIN1
THY1
USP2
MFRP
C1QTNF5
COLCA2
CLDN22
HTR3A
RBM7
REXO2
APOC3
PAFAH1B2
TAGLN
RNF214
CEP164
IL10RA
TMPRSS4
CD3E
ZW10
IFT46
NFKBIZ
C11ORF88
CXCR5
CCDC84
TRAPPC4
ZPR1
BUD13
MCAM
DRD2
PIH1D2
CRYAB
ALG9
FDXACB1
C2CD2L
HMBS
VPS11
PKNOX2
SLC37A2
NRGN
PANX3
PUS3
CDON
STT3A
EI24
FAM118B
KIRREL3
ETS1
KCNJ1
APLP2
ZBTB44
ADAMTS8
SNX19
IGSF9B
NCAPD3
THYN1
B3GAT1
ATP12A
GRAMD1B
JHY
CRTAM
UBASH3B
SORL1
TECTA
TBCEL
GRIK4
ARHGEF12
TLCD5
POU2F3
OAF
RNF26
CBL
PDZD3
NLRX1
ABCG4
HINFP
TTC36
KMT2A
ATP5MG
UBE4A
USP28
ZBTB16A
CADM1
APOA5
APOA4
APOA1
SIK3
PCSK7
BACE1
DSCAML1
FXYD6
TMPRSS13
JAML
MPZL3
MPZL2
CD3D
ARCN1
DDX6
BCL9L
RPS25
SLC37A4
HYOU1
SCN2B
ZBTB16
TTC12
NCAM1
PTS
BCO2
TEX12
SDHD
NKAPD1
DLAT
DIXDC1
HSPB2
SALL2
VWA5A
VSX1
TBX1
MRPL40
UBE2L3
SDF2L1
TOP3B
PPM1F
MAPK1
CDC45
SEPTIN2
SEPTIN5
GP1BB
COMT
TANGO2
DGCR8
RANBP1
ZDHHC8
PGAM5
GALNT9
STX2
RIMBP2
TMEM132D
SLC15A4
BRI3BP
