similar
D7H11ORF16
BRAF
DNM1L
KDM5A
EPS8
ERP27
ACSS3
YEATS4
CAND1
TFEC
IQUB
LMF2
EXOC4
PTPN12
TNRC6B
UBE2O
PRPSAP1
SRP68
RNF213
MRPL27
GALR2
OXLD1
ANKFN1
EME1
SCRIB
DENND3
CSMD3
ZNF704
ARFGEF1
USP14
FRRS1L
ICP0
NQO2
FARS2
RIOK1
SMIM13
ATP9B
CNTNAP2
CCDC166
SNTB1
TRAPPC9
ZC3H3
SLC26A7
LRRCC1
PI15
UBE2V2
RNF138
IMPACT
CAP2
KIF13A
KIAA0319
TPPP
NFX1
ADCY1
EZH2
OLFML2A
NR6A1
RALGDS
FNBP1
ENTPD8
TRAF2
TESK1
CCDC189
PTGS1
GTF3C5
NUP188
EDF1
PF13_0198
SH3D19
CPZ
LRPAP1
FAM53A
HTRA2
CEP44
GALNTL6
DCTD
PPA2
HERC3
RBPMS
NOCT
ADAMTS3
EPHA5
LAP3
CC2D2A
SLC4A11
AUP1
OGA
DOCK5
ADGRA2
CASP3
ADD2
PRLHR
TM2D2
VDAC3
TNFRSF21
RCAN2
OPN5
CCDC25
PRSS55
MTMR9
TDH
PREB
LDLRAP1
DLGAP2
IRAK1BP1
QTSA-12155
KLHL32
RPF2
MFSD4B
RSPO3
LTV1
EZR
SERAC1
NOX3
ERMARD
LGALS8
PLCB1
CAPN14
KIAA1841
CDC5L
FNDC4
TRAPPC12
CSMD1
DST
METTL24
GTF2H5
TCTE3
CAPN9
RBKS
GTF2A1L
LCLAT1
FANCL
MANF
APEH
TEX264
SYN2
APPL1
FABG
DCAF1
GBP2
HAUS3
PLXNA1
PTPDC1
BICD2
IL17RD
FHIT
LRIG1
CCL13
CCL3
GLOD4
ZSWIM7
MRM3
CCN2
MRPS15
CAP1
OPRD1
GJA4
PLEKHG5
TMEM240
CCNL1
KIF1B
MICOS10
NOL9
PTPN11
PLA2G2E
YBX1
AMPH
MGAT4C
LEMD2
KCNH8
MSL1
MLLT6
NPEPPS
GIP
PHOSPHO1
KCNH6
AGPAT1
MYO1D
ACTL9
GZMB
MRPL34
SEMA4D
DERRIERE
KXD1
CHRNB2
CDC42SE1
GOLPH3L
RAB5B
COQ10B-A
RDH7
MEX3D
ZBTB7A
MICOS13
RX1
CREB3L3
POLR2E
MLLT11
RPRD2
TRB
ANKRD52
DIP2B
CYP2W1
MAFK
CMLKR1
LMF1
CACNG3
MAP1A
CARHSP1
ZC3H11A
ANKS4B
TMEM130
RHBDF1
CLCN7
NAGPA
PCDHGB6
SPINK6
NSG2
KDM3B
LSM11
PCBD2
TXNDC15
SNX29
CPPED1
RSPH10B
DNAAF5
COX19
ZFAND2B
IQCE
DRG2
MYO15A
SHMT1
C1QTNF1
TBL3
NTHL1
LCMT1
NUBP1
PTX4
NMRAL1
NDK
WDR90
ALG1
TMEM204
ZP2
MATR3
PAIP2
ARAP3
DLC1
SLC26A2
IL17B
MSX2
KIF20A
N4BP3
FAM193B
HK2
SPINK5
RNF145
LARP1
TCOF1
NME5
MYOT
FSTL4
PDLIM4
RAD50
ARHGAP26
KCTD16
TCERG1L
CCT3
SMG5
CKER1
DUSP22A
MEAK7
DYNC1LI2
RHPN2
ZNF507
C19ORF12
HRH3
SALL1
CHD9
CNGB1
POLR2C
RSPRY1
TSNAXIP1
EDC4
RIPOR1
CTCF
ST3GAL2
RFWD3
SLC12A3
CHST5
PHLPP2
NFAT5
VPS4A
GAS8
FANCA
CDK10
PIEZO1
IGBP1
ENOX2
FAAH2
IFNLR1
TRMT2B
SLC7A3
PRSS23
GPC3
VGLL1
F9
PCDH19
PCDH11X
ZGC
CETN1
EXOC1
C8ORF48
THOC2
TMEM255A
AFF2
VWCE
DDB1
UNC93B1
CD163
DEAF1
CCDC34
UNC13B
ARL14EP
NELL1
OLFR1052
MRPL21
OVCH2
MICAL2
EIF4G2
C11ORF16
AKIP1
PDE3B
SMAP
OTOG
LSP1
IFITM10
BRSK2
MUC5AC
PNPLA2
SLC25A22
LRRC56
SYT12
SMTNL1
UBE2L5
TNKS1BP1
INCENP
CTTN1
CAPRIN1
NAT10
PRR5L
API5
NR1H3
TYRO3
TMEM87A
TTC6
ABCD4
LRRC74A
TRIP11
AK7
DEGS2
EXOC3L4
MARK3
TDRD9
INF2
BRF1
PPP1R36
DHRS7
PCNX4
LRRC9
L3HYPDH
PSMA3
DLGAP5
SOCS4
CDKN3
SOS2
TXNDC16
ERO1A
PSMC6
DDHD1
TTLL13
SHISAL1A
TIPIN
KLHL25
RERGL
SAXO2
SH3GL3
TMOD2
MYO5A
RNF111
TJP1
FAM189A1
BNIP2
C2CD4C
HYKK
PSMA4
MAN2C1
PML
ULK3
DUOXA2
IGLV1-51
BBS9
BMPER
SEPTIN7
AOAH
PDCD6IP
GLB1
CX3CR1
PRLH
LARS2
SNRPD1
CCR9
ENTPD3
CNOT10
CMTM6
GPD1L
GADL1
CHN2
C7ORF31
FAM221A
TSPAN13
VWDE
CDK6
PEX1
ABCB1
CUBN
HACD1
ARHGAP21
PARD3
PFKP
PTPRN2
KMT2C
SCN4A
XIRP1
MYD88
DLEC1
WNT9A
OBSCN
SEC22C
SMARCC1
ZNF398
ZNF777
ZNF467
GIMAP7
SLC4A2
SIK2
STT3A
DCPS
TMEM45B
IGSF9B
SCN3B
DSCAML1
ALG9
ARVCF
KNTC1
ACAD10
MAPKAPK5
ADAM21
TMEM116
SART3
TCHP
SUSD2
THADA
ESS2
TSSK1B
SLC2A11
DDT
GUCD1
TF2
EWSR1
FBXW8
IQCD
CCDC138
ITGB2
PCNT
DIP2A
COL18A1
AHR
HLH-13
COL6A3
RAB17
LRRFIP1
RAMP1
ZC3H15
HIBCH
DNAH7
HECW2
ANKRD44
AOX1
BZW1
CASP8
TRAK2
ADAM23
PARD3B
CCDC141
MAP3K20
METTL5
SSB
DHRS9
SLC4A3
ASIC4A
ANKZF1
STK36
UMPS
SCTR
ZRANB3
ARHGAP15
GTDC1
MMADHC
RIF1
PRPF40A
CCDC148
NPEPL1
ZNF831
CDH22
BPIFB4
MYLK2
BPI
ANGPT4
ZBTB46
BIRC7-A
MTG2
STAU2
FITM2
KCNK9
MYH7B
ACSS2
ARHGAP40
CEP250
FER1L4
RALGAPB
CRYZ
IL12RB2
JAK1
RAVER2
NDC1
DMRTB1
SHISAL2A
TXNDC12
MOB3C
TESK2
HECTD3
MIGA1
SSX2IP
ODF2L
KYAT3
TECR
ARHGAP29
SNX7
SLC35A3
CFH
RGS4
SEC16B
ODR4
CHUK
ATAD1
SYT15
CABCOCO1
CTNNA3
STOX1
DUSP13
PDLIM1
SEC31B
PKD2L1
FRMPD2
NOC3L
RBP4
HS3ST1
COX15
ENTPD7
SLC25A28
ZDHHC16
PROM1A
POLL
MFSD13A
PCGF6
MXI1
VTI1A
HABP2
PNLIPRP2
EEF1AKMT2
DHX32
INPP5A
SIAH2
P2RY12
VEPH1
GUCY1B2
EPHA4
SPSB4
NMNAT3
GPR55
CCDC50
CLDN16
CLDN1
GPC5
DUSP28
PLEKHB2
HS6ST1
UGGT1
NGEF
AIRE
ARMC8
PFKL
NRROS
UBXN7
ING5
PASK
HDLBP
FARP2
PDCD1
IQCG
ALPI
CHRND
CYP2J2
ABCC5
ABCF3
C2ORF78
HBB
OR52K1
SLC6A7
NUP98
POLD3
XRRA1
SPCS2
PPME1
C2CD3
DNAJB13
MRPL48
SIAH3
MED4
CYSLTR2
SETDB2
SPRYD7
RNASEH2B
SERPINE3
VPS36
C4
FDX1
ARHGAP20
ZMYM2
CRYL1
ZDHHC20
SACS
GTF3A
FLT3
MTUS2
SERTM1
EXOSC8
GDPD5
SLCO2B1
UVRAG
THAP12
GUCY2F
PHF7
ACER3
CAPN5
MYO7A
CLNS1A
RSF1
USP35
NARS2
TMEM126A
FOLH1
GPR83
MTMR2
CCDC82
ARHGAP42
TRPC6
CEP126
MSANTD4
AASDHPPT
EXPH5
TNFSF11
WBP4
KLHL1
FBXL3
MYCBP2
OBI1
ERVK-9
CLDN10
DNAJC3
FARP1
DOCK9
PHIP
COL4A2
MYO16
PCID2
CDC16
CHAMP1
LIMS4
GCC2
SLC9A4
IL18R1
IL1R2
RFX8
TSGA10
COA5
UBE3A
OCA2
IL5RA
GLRA2
GRPR
MAP3K15
SH3KBP1
KLHL34
PRDX4
DMD
USP9X
MAOA
DIPK2B
PWP2
RRP1B
CBS
NDUFV3
SLC37A1
TMPRSS3
TFF2
FAM3B
IGSF5
LCA5L
BRWD1
DYRK1A
PIGP
CLDN14
CFAP298
SCAF4
SOD1
N6AMT1
MROH2A
ABCC1
GBE1
GPR89
GABRR3
HJURP
RCJMB04_1N3
IFT57
CD47
SENP7
SFT2D2
SLC19A2
NEPRO
SPIRE1
ILDR1
DRD3
ARHGAP31
TMEM39A
CHD1L
GSK3B
RABL3
GTF2E1
STXBP5L
TNFRSF1A
VTCN1
SPAG17
RAP1GAP
C1S
ACRBP
NCAPD2
FBXO40
CCDC58
A2ML1
AICDA
SLC2A3
ITFG2
CD9
MRPS35
GPR19
BCL2L14
PRR5
TTLL12
A4GALT
ENDOU-A
DAG1
ITPR2
ETNK1
TTC26
HSPA12B
MEI1
ACO2
EP300
XPNPEP3
CACNA1I
DDX17
PLA2G6
POLR2F
GALR2B
GCAT
LGALS2
CARD10
CYTH4
KCTD17
CSF2RB
NCF4
EIF3D
RTCB
PRDM4
NUP37
CHPT1
KIAA1549
MKRN1
CREB3L2
DGKI
TMTC1
RAD52
CACNA2D4
DCP1B
CECR2
AKR1B10
STRAP
ANKS1B
IKBIP
HAL
C3ORF20
PLEKHG7
GLIPR1
CAPS2
PTPRR
PTPRB
CNOT2
MDM1
LEMD3
WIF1
C12ORF66
LRIG3
PDZRN4
ANKRD26
SLC13A1
NDUFA5
POT1
MAPK12
MOV10L1
MLC1
PPP6R2
SMO
CPA2
COPG2
FBH1
ANKRD16
TASOR2
COL7A1
LRGUK
MKLN1
ENDOD1
GATA3
CD36
GNAT3
SLC26A5
ORC5
RINT1
NAMPT
PIK3CG
ERGIC2
TPRKB
GLP2R
DNAH9
MYH10
OGFOD3
MGAT5B
QRICH2
RNF157
CCDC57
GCGR
TMC6
DNAH17
ENPP7
CCDC137
KIF19
CEP95
GM525
HLF
FADS6
TSEN54
EPPK1
NRBP2
PUF60
ANXA13
FAM91A1
WASHC5
ASAP1
EFR3A
TMEM71
COL22A1
RPLP1
PTK2
TSTA3
TAF2
SLC30A8
TRO
NIPBLB
ANGPT1
OXR1
RIMS2
GRHL2
SPAG1
LAPTM4B
CPQ
INTS8
RAD54B
RIPK2
ZFAND1
PDE7A
RPS20
LOXHD1
ATP6V1H
PRKDC
SPIDR
DSG4
HRH4
OSBPL1A
TMEM241
NAPG
RTTN
TIMM21
ZNF407
ANKS6
ZNF830
ZPBP1
C5ORF49
MC4R
RNF152
PHLPP1
MARVELD3
BCL2
GMDS
EXOC2
TMEM170B
PHACTR1
CTDP1
KCNG2
SLC66A2
RECK
TNS3
TNS1
GALT-1
SLC2A8
STRBP
CNTRL
C5
QSOX2
GBGT1
EXOSC2
TOR1A
PTGES
DOLK
TTC16
CDK5RAP2
COL1A2
PNPLA7
EXD3
OR2A5
UAP1L1
MAN1B1
ANKMY1
DCHS2
SPP1
PKD2
ARHGEF38
GSTCD
SNCA
MDV078
FRAS1
MFSD8
DCTN6
ARFIP1
MGAT4B
CLGN
SCOC
CLCN3
ANXA10
COQ2
FAT4
ANK2
SORBS2
TLR3
ZDHHC2
SGCZ
N4BP2
KLHL5
DTHD1
S100P
SORCS2
FGFRL1
SUCLG1
PANK2
PTPRA
DDRGK1
GFRA4
ALMS1
DYSF
M1AP
CCDC81
RASSF2
FAHD2
PLPBP
GINS4
ANK1
ADGRF5
MEP1A
PLA2G7
TDRD6
ENPP4
SUPT3H
DTNB
ASXL2
NUGGC
DRC1
DNAJC27
FBXO16
EXTL3
KIF13B
XKR6
BLK
FDFT1
PKHD1
TFAP2D
MAPRE3
IFT172
ITSN2
LDAH
MYCN
NBAS
C2ORF50
ODC1
ASAP2
ASRGL1
MEI4
ORC3
SEC63
SNX3
CEP57L1
PPIL6
CALHM4
GPRC6A
ROS1
MCM9
TBC1D32
SMPDL3A
TAAR5
REPS1
SYNE1
CCDC170
SASH1
EPM2A
SLC22A2
RPS6KA2
CENPJ
EDARADD
WDR64
USP48
CRIM1
VIT
ZNF318
DNAH8
EPAS1
SLC3A1
LRPPRC
PROX1
MCM8
NDUFAF5
CDC42BPA
STON1
CHST9
CEP68
PCSK2
KIF16B
CUL9
ABHD12
RIN2
CRNKL1
CTNNA2
BUB1
ERLEC1
TLR2-1
CCDC88A
BCL11A
SEMA3D
NISCH
PBRM1
MROH7
DOCK3
AMT
MROH1
DNAH1
SEMA3E
PARP3
ATRIP
ERC2
SETD5
FAM107A
PTPRG
CADPS
CRBN
ITPR1
GRM7
RBSN
MYH7
BAZ1B
EPX
GTF2I
RFC2
MYBBP1A
SSC4D
POR
SLFN13
TMEM132E
PHKG1
PRPF8
AIFM3
PHF12
EFCAB5
TTC19
GDPD1
RNFT1
BRIP1
AATF
NF1
WSB1
RAP1GAP2
UBXN11
ZMPSTE24
GPN2
FAM76A
YTHDF2
SELENON
SYF2
L3MBTL3
PTPRU
PAQR7
CSF3R
TEKT2
CLSPN
GJB3
SYNC
HPCAL4
MFSD2A
IL22RA1
SLC45A1
DNAJC11
TTC34
DVL1
PUSL1
TTLL10
NOC2L
SPSB1
RBP7
CASZ1
CLCNKB
TMEM82
VWA5B1
CTRC
AADACL4
C1ORF167
DRAXIN
ZBTB40
TRIM62
TSPOAP1
PPHLN1
ZNF76
FANCE
WNT2B
KCND3
RAP1A
TRAF3IP3
CR2
PFKFB2
IL10
SRGAP2
RBBP5
PLEKHA6
ETV7
KCNC4
ELF3
KIF21B
GHDC
AOC3
WIPF2
CDC6
MED24
GSDMA2
MRPL45
DHX8
PTH1R
PRR29
LRRC37A2
TRAV4
PRAG1
TMIGD2
CACTIN
APBA1
BTN1A1
KANK3
KCNV2
ANKRD24
STK11
RFXANK
SUGP2
REX1BD
FKBP8
ARRDC2
C19ORF44
CALR
TPM4
KLHL23
CERS4
UBE2Q1
FLAD1
TDRKH
TMOD4
BAZ2A
PTGES3
PRIM1
NEMP1
GBP1
ESPL1
PCBP2
