     54 ScEsiA3_12420;HRSCAF=13986
      4 ScEsiA3_12423;HRSCAF=13992
     10 ScEsiA3_12424;HRSCAF=13995
      7 ScEsiA3_12426;HRSCAF=13997
     12 ScEsiA3_12427;HRSCAF=13998
      2 ScEsiA3_1242;HRSCAF=1851
      6 ScEsiA3_12430;HRSCAF=14004
      1 ScEsiA3_12431;HRSCAF=14005
      3 ScEsiA3_12432;HRSCAF=14006
      9 ScEsiA3_12433;HRSCAF=14008
      6 ScEsiA3_12438;HRSCAF=14014
     14 ScEsiA3_12444;HRSCAF=14025
      9 ScEsiA3_12445;HRSCAF=14027
      4 ScEsiA3_12449;HRSCAF=14032
      5 ScEsiA3_12453;HRSCAF=14038
      3 ScEsiA3_12454;HRSCAF=14040
    142 ScEsiA3_12455;HRSCAF=14044
      5 ScEsiA3_12457;HRSCAF=14046
     67 ScEsiA3_12459;HRSCAF=14050
     10 ScEsiA3_12460;HRSCAF=14051
      4 ScEsiA3_12470;HRSCAF=14066
     44 ScEsiA3_12472;HRSCAF=14068
      3 ScEsiA3_12473;HRSCAF=14069
      4 ScEsiA3_12478;HRSCAF=14077
      2 ScEsiA3_12480;HRSCAF=14079
     15 ScEsiA3_12483;HRSCAF=14083
      1 ScEsiA3_12484;HRSCAF=14084
     67 ScEsiA3_12486;HRSCAF=14086
      1 ScEsiA3_12487;HRSCAF=14089
      6 ScEsiA3_12488;HRSCAF=14090
     29 ScEsiA3_12489;HRSCAF=14091
     29 ScEsiA3_12491;HRSCAF=14093
     19 ScEsiA3_12493;HRSCAF=14097
     11 ScEsiA3_12496;HRSCAF=14106
     15 ScEsiA3_12499;HRSCAF=14109
     17 ScEsiA3_12500;HRSCAF=14111
      1 ScEsiA3_12503;HRSCAF=14115
     12 ScEsiA3_12505;HRSCAF=14118
     14 ScEsiA3_12506;HRSCAF=14119
     18 ScEsiA3_12507;HRSCAF=14120
     64 ScEsiA3_12508;HRSCAF=14121
      3 ScEsiA3_12509;HRSCAF=14122
     18 ScEsiA3_12510;HRSCAF=14123
      5 ScEsiA3_12512;HRSCAF=14125
     15 ScEsiA3_12514;HRSCAF=14128
     10 ScEsiA3_12515;HRSCAF=14130
      5 ScEsiA3_12516;HRSCAF=14133
     27 ScEsiA3_12518;HRSCAF=14135
      6 ScEsiA3_12519;HRSCAF=14136
     48 ScEsiA3_12521;HRSCAF=14138
      7 ScEsiA3_12522;HRSCAF=14139
      9 ScEsiA3_12524;HRSCAF=14143
      1 ScEsiA3_12525;HRSCAF=14144
      9 ScEsiA3_12526;HRSCAF=14146
      8 ScEsiA3_12527;HRSCAF=14148
      6 ScEsiA3_12528;HRSCAF=14149
      8 ScEsiA3_12532;HRSCAF=14155
      7 ScEsiA3_12533;HRSCAF=14156
      5 ScEsiA3_12537;HRSCAF=14162
      3 ScEsiA3_12538;HRSCAF=14163
      8 ScEsiA3_12539;HRSCAF=14164
      8 ScEsiA3_12540;HRSCAF=14165
      1 ScEsiA3_12543;HRSCAF=14169
      7 ScEsiA3_12544;HRSCAF=14170
     18 ScEsiA3_12545;HRSCAF=14171
      4 ScEsiA3_12546;HRSCAF=14172
     11 ScEsiA3_12549;HRSCAF=14175
      6 ScEsiA3_12550;HRSCAF=14179
      8 ScEsiA3_12551;HRSCAF=14180
      1 ScEsiA3_12552;HRSCAF=14181
      4 ScEsiA3_12554;HRSCAF=14183
     68 ScEsiA3_12556;HRSCAF=14185
      6 ScEsiA3_12558;HRSCAF=14187
      3 ScEsiA3_12559;HRSCAF=14188
      2 ScEsiA3_12560;HRSCAF=14189
     11 ScEsiA3_12561;HRSCAF=14190
      1 ScEsiA3_12562;HRSCAF=14191
     13 ScEsiA3_12564;HRSCAF=14194
      9 ScEsiA3_12566;HRSCAF=14198
      3 ScEsiA3_12567;HRSCAF=14200
      2 ScEsiA3_12570;HRSCAF=14203
      6 ScEsiA3_12572;HRSCAF=14207
     15 ScEsiA3_12573;HRSCAF=14208
      9 ScEsiA3_12574;HRSCAF=14210
      2 ScEsiA3_1257;HRSCAF=1866
     16 ScEsiA3_12580;HRSCAF=14216
     29 ScEsiA3_12583;HRSCAF=14219
      7 ScEsiA3_12584;HRSCAF=14220
     14 ScEsiA3_12586;HRSCAF=14222
      3 ScEsiA3_12587;HRSCAF=14224
     19 ScEsiA3_12589;HRSCAF=14226
      6 ScEsiA3_12590;HRSCAF=14227
     17 ScEsiA3_12591;HRSCAF=14228
     11 ScEsiA3_12592;HRSCAF=14229
      5 ScEsiA3_12595;HRSCAF=14234
      4 ScEsiA3_12596;HRSCAF=14235
      5 ScEsiA3_12597;HRSCAF=14237
     18 ScEsiA3_12598;HRSCAF=14238
      2 ScEsiA3_125;HRSCAF=465
      8 ScEsiA3_12601;HRSCAF=14241
      7 ScEsiA3_12602;HRSCAF=14242
     51 ScEsiA3_12604;HRSCAF=14245
      8 ScEsiA3_12609;HRSCAF=14251
      1 ScEsiA3_1260;HRSCAF=1869
      3 ScEsiA3_12611;HRSCAF=14253
      4 ScEsiA3_12622;HRSCAF=14269
     17 ScEsiA3_12626;HRSCAF=14274
     74 ScEsiA3_12627;HRSCAF=14275
      1 ScEsiA3_12629;HRSCAF=14277
      4 ScEsiA3_12633;HRSCAF=14284
      3 ScEsiA3_12639;HRSCAF=14292
      5 ScEsiA3_12641;HRSCAF=14294
      1 ScEsiA3_12645;HRSCAF=14298
     17 ScEsiA3_12646;HRSCAF=14299
     16 ScEsiA3_12648;HRSCAF=14303
      7 ScEsiA3_12649;HRSCAF=14304
     13 ScEsiA3_12650;HRSCAF=14305
      1 ScEsiA3_12651;HRSCAF=14306
     10 ScEsiA3_12654;HRSCAF=14309
      4 ScEsiA3_12657;HRSCAF=14312
     15 ScEsiA3_12658;HRSCAF=14315
      8 ScEsiA3_12662;HRSCAF=14320
      9 ScEsiA3_12663;HRSCAF=14321
      1 ScEsiA3_12666;HRSCAF=14324
     12 ScEsiA3_12668;HRSCAF=14326
     20 ScEsiA3_12673;HRSCAF=14332
      3 ScEsiA3_12674;HRSCAF=14334
      9 ScEsiA3_12676;HRSCAF=14336
      1 ScEsiA3_1267;HRSCAF=1876
      5 ScEsiA3_12685;HRSCAF=14346
      2 ScEsiA3_12688;HRSCAF=14349
     23 ScEsiA3_12691;HRSCAF=14352
      1 ScEsiA3_12692;HRSCAF=14353
     14 ScEsiA3_12693;HRSCAF=14354
     10 ScEsiA3_12694;HRSCAF=14355
     25 ScEsiA3_12696;HRSCAF=14357
      3 ScEsiA3_126;HRSCAF=466
      6 ScEsiA3_12700;HRSCAF=14361
     17 ScEsiA3_12703;HRSCAF=14366
      8 ScEsiA3_1270;HRSCAF=1879
     52 ScEsiA3_12712;HRSCAF=14375
     11 ScEsiA3_12713;HRSCAF=14376
     12 ScEsiA3_12717;HRSCAF=14381
      3 ScEsiA3_12722;HRSCAF=14386
      7 ScEsiA3_12723;HRSCAF=14387
      2 ScEsiA3_12724;HRSCAF=14388
      6 ScEsiA3_12725;HRSCAF=14389
     57 ScEsiA3_12726;HRSCAF=14390
      1 ScEsiA3_12730;HRSCAF=14394
      1 ScEsiA3_12734;HRSCAF=14398
      4 ScEsiA3_12735;HRSCAF=14399
      7 ScEsiA3_12740;HRSCAF=14404
     11 ScEsiA3_12743;HRSCAF=14407
      8 ScEsiA3_12745;HRSCAF=14409
      1 ScEsiA3_12749;HRSCAF=14414
      8 ScEsiA3_12752;HRSCAF=14417
      4 ScEsiA3_12756;HRSCAF=14421
      9 ScEsiA3_12757;HRSCAF=14422
     46 ScEsiA3_12758;HRSCAF=14423
      7 ScEsiA3_12759;HRSCAF=14424
      4 ScEsiA3_12766;HRSCAF=14431
     14 ScEsiA3_12767;HRSCAF=14432
      8 ScEsiA3_12768;HRSCAF=14433
     21 ScEsiA3_12769;HRSCAF=14434
      2 ScEsiA3_12770;HRSCAF=14435
      1 ScEsiA3_12773;HRSCAF=14439
      5 ScEsiA3_12782;HRSCAF=14448
      1 ScEsiA3_12792;HRSCAF=14459
      9 ScEsiA3_12797;HRSCAF=14464
      3 ScEsiA3_12804;HRSCAF=14472
      5 ScEsiA3_12811;HRSCAF=14480
     26 ScEsiA3_12812;HRSCAF=14481
      3 ScEsiA3_12813;HRSCAF=14482
      4 ScEsiA3_12814;HRSCAF=14483
     16 ScEsiA3_12815;HRSCAF=14484
      5 ScEsiA3_12816;HRSCAF=14485
      2 ScEsiA3_12818;HRSCAF=14487
      1 ScEsiA3_12823;HRSCAF=14492
     11 ScEsiA3_12825;HRSCAF=14494
     12 ScEsiA3_1282;HRSCAF=1891
      5 ScEsiA3_12831;HRSCAF=14500
      2 ScEsiA3_12833;HRSCAF=14502
      4 ScEsiA3_12834;HRSCAF=14503
      2 ScEsiA3_12837;HRSCAF=14506
     16 ScEsiA3_12838;HRSCAF=14507
     20 ScEsiA3_12839;HRSCAF=14508
      9 ScEsiA3_12845;HRSCAF=14514
      3 ScEsiA3_12846;HRSCAF=14515
      9 ScEsiA3_12853;HRSCAF=14522
     31 ScEsiA3_12861;HRSCAF=14530
     15 ScEsiA3_12866;HRSCAF=14535
      2 ScEsiA3_12867;HRSCAF=14536
      9 ScEsiA3_12868;HRSCAF=14537
     35 ScEsiA3_12872;HRSCAF=14541
     21 ScEsiA3_12876;HRSCAF=14545
     16 ScEsiA3_12877;HRSCAF=14546
      5 ScEsiA3_12879;HRSCAF=14548
     10 ScEsiA3_12880;HRSCAF=14549
      9 ScEsiA3_12881;HRSCAF=14550
      5 ScEsiA3_12889;HRSCAF=14558
      7 ScEsiA3_12897;HRSCAF=14566
      5 ScEsiA3_12898;HRSCAF=14567
      8 ScEsiA3_12900;HRSCAF=14569
     14 ScEsiA3_12903;HRSCAF=14572
      3 ScEsiA3_12904;HRSCAF=14573
      6 ScEsiA3_12906;HRSCAF=14575
     11 ScEsiA3_12907;HRSCAF=14576
      4 ScEsiA3_12908;HRSCAF=14577
      1 ScEsiA3_12911;HRSCAF=14580
      5 ScEsiA3_12913;HRSCAF=14582
      5 ScEsiA3_12915;HRSCAF=14584
     10 ScEsiA3_12918;HRSCAF=14591
      4 ScEsiA3_12919;HRSCAF=14593
      5 ScEsiA3_1291;HRSCAF=1900
      2 ScEsiA3_12920;HRSCAF=14594
      2 ScEsiA3_12922;HRSCAF=14599
     21 ScEsiA3_12923;HRSCAF=14600
      5 ScEsiA3_12924;HRSCAF=14602
     13 ScEsiA3_12925;HRSCAF=14603
      7 ScEsiA3_12926;HRSCAF=14606
     10 ScEsiA3_12928;HRSCAF=14608
      5 ScEsiA3_12930;HRSCAF=14610
      2 ScEsiA3_12931;HRSCAF=14614
      6 ScEsiA3_12933;HRSCAF=14616
      7 ScEsiA3_12934;HRSCAF=14617
      7 ScEsiA3_12940;HRSCAF=14625
      2 ScEsiA3_12942;HRSCAF=14627
      1 ScEsiA3_12944;HRSCAF=14630
     19 ScEsiA3_12945;HRSCAF=14631
      2 ScEsiA3_12950;HRSCAF=14636
      4 ScEsiA3_12951;HRSCAF=14638
      1 ScEsiA3_12952;HRSCAF=14639
      2 ScEsiA3_12953;HRSCAF=14640
     14 ScEsiA3_12956;HRSCAF=14646
      4 ScEsiA3_12957;HRSCAF=14648
     14 ScEsiA3_12960;HRSCAF=14653
     43 ScEsiA3_12961;HRSCAF=14654
     28 ScEsiA3_12964;HRSCAF=14660
     12 ScEsiA3_12972;HRSCAF=14669
      2 ScEsiA3_12975;HRSCAF=14675
     45 ScEsiA3_12976;HRSCAF=14677
      7 ScEsiA3_12978;HRSCAF=14680
     12 ScEsiA3_12980;HRSCAF=14683
      4 ScEsiA3_12981;HRSCAF=14684
      4 ScEsiA3_12983;HRSCAF=14686
      1 ScEsiA3_12984;HRSCAF=14687
     31 ScEsiA3_12985;HRSCAF=14689
     10 ScEsiA3_12986;HRSCAF=14691
     21 ScEsiA3_12987;HRSCAF=14692
      2 ScEsiA3_12990;HRSCAF=14695
      5 ScEsiA3_12993;HRSCAF=14698
      3 ScEsiA3_12995;HRSCAF=14700
      2 ScEsiA3_12996;HRSCAF=14701
     13 ScEsiA3_12997;HRSCAF=14702
     97 ScEsiA3_12;HRSCAF=181
      5 ScEsiA3_13003;HRSCAF=14709
     10 ScEsiA3_13004;HRSCAF=14710
      1 ScEsiA3_13005;HRSCAF=14713
      1 ScEsiA3_13006;HRSCAF=14714
     10 ScEsiA3_13008;HRSCAF=14716
      7 ScEsiA3_13013;HRSCAF=14722
      5 ScEsiA3_13016;HRSCAF=14725
      9 ScEsiA3_13019;HRSCAF=14730
     13 ScEsiA3_13020;HRSCAF=14731
     12 ScEsiA3_13029;HRSCAF=14743
      6 ScEsiA3_13033;HRSCAF=14750
     10 ScEsiA3_13036;HRSCAF=14754
     22 ScEsiA3_13039;HRSCAF=14758
     16 ScEsiA3_13040;HRSCAF=14759
      9 ScEsiA3_13042;HRSCAF=14761
     26 ScEsiA3_13043;HRSCAF=14762
     12 ScEsiA3_13044;HRSCAF=14763
     11 ScEsiA3_13045;HRSCAF=14765
      5 ScEsiA3_13046;HRSCAF=14766
     23 ScEsiA3_13054;HRSCAF=14777
      3 ScEsiA3_13056;HRSCAF=14780
     11 ScEsiA3_13057;HRSCAF=14781
      5 ScEsiA3_13058;HRSCAF=14782
      9 ScEsiA3_13063;HRSCAF=14787
     24 ScEsiA3_13069;HRSCAF=14793
      6 ScEsiA3_13070;HRSCAF=14794
     14 ScEsiA3_13073;HRSCAF=14797
     78 ScEsiA3_13074;HRSCAF=14798
      3 ScEsiA3_13076;HRSCAF=14800
     16 ScEsiA3_13078;HRSCAF=14802
      7 ScEsiA3_13080;HRSCAF=14804
      1 ScEsiA3_13082;HRSCAF=14806
      9 ScEsiA3_13085;HRSCAF=14809
     23 ScEsiA3_1308;HRSCAF=1918
      1 ScEsiA3_13096;HRSCAF=14820
     50 ScEsiA3_13097;HRSCAF=14821
     13 ScEsiA3_13100;HRSCAF=14824
     52 ScEsiA3_13104;HRSCAF=14828
      2 ScEsiA3_13105;HRSCAF=14829
      2 ScEsiA3_13107;HRSCAF=14832
      7 ScEsiA3_13111;HRSCAF=14838
     23 ScEsiA3_13118;HRSCAF=14845
      5 ScEsiA3_1311;HRSCAF=1921
      6 ScEsiA3_13120;HRSCAF=14847
      5 ScEsiA3_13121;HRSCAF=14848
      1 ScEsiA3_13122;HRSCAF=14849
      1 ScEsiA3_13125;HRSCAF=14852
      7 ScEsiA3_1312;HRSCAF=1922
      2 ScEsiA3_13132;HRSCAF=14859
      1 ScEsiA3_13133;HRSCAF=14860
      1 ScEsiA3_13138;HRSCAF=14865
     19 ScEsiA3_13142;HRSCAF=14869
      1 ScEsiA3_13148;HRSCAF=14876
     14 ScEsiA3_13152;HRSCAF=14880
      3 ScEsiA3_13163;HRSCAF=14892
      7 ScEsiA3_13164;HRSCAF=14893
      4 ScEsiA3_13167;HRSCAF=14897
      7 ScEsiA3_13168;HRSCAF=14898
     24 ScEsiA3_13170;HRSCAF=14901
      8 ScEsiA3_13173;HRSCAF=14904
      4 ScEsiA3_13175;HRSCAF=14906
      2 ScEsiA3_13181;HRSCAF=14913
      1 ScEsiA3_13187;HRSCAF=14920
      6 ScEsiA3_13195;HRSCAF=14928
      7 ScEsiA3_13200;HRSCAF=14934
     15 ScEsiA3_13204;HRSCAF=14938
      7 ScEsiA3_13205;HRSCAF=14939
      3 ScEsiA3_13212;HRSCAF=14946
      2 ScEsiA3_13214;HRSCAF=14948
      2 ScEsiA3_1321;HRSCAF=1931
      1 ScEsiA3_13220;HRSCAF=14955
      3 ScEsiA3_13231;HRSCAF=14971
      7 ScEsiA3_13235;HRSCAF=14975
      4 ScEsiA3_13244;HRSCAF=14984
      3 ScEsiA3_13249;HRSCAF=14989
      8 ScEsiA3_1324;HRSCAF=1934
     34 ScEsiA3_13251;HRSCAF=14991
     16 ScEsiA3_13252;HRSCAF=14992
      3 ScEsiA3_13261;HRSCAF=15001
      3 ScEsiA3_13263;HRSCAF=15003
      3 ScEsiA3_13264;HRSCAF=15004
     18 ScEsiA3_13268;HRSCAF=15008
     41 ScEsiA3_13271;HRSCAF=15011
     15 ScEsiA3_13273;HRSCAF=15013
      5 ScEsiA3_13275;HRSCAF=15016
      7 ScEsiA3_13279;HRSCAF=15020
      3 ScEsiA3_13281;HRSCAF=15022
     23 ScEsiA3_13282;HRSCAF=15023
      7 ScEsiA3_13285;HRSCAF=15026
     14 ScEsiA3_13295;HRSCAF=15036
     15 ScEsiA3_13302;HRSCAF=15043
      2 ScEsiA3_13306;HRSCAF=15047
      5 ScEsiA3_13308;HRSCAF=15049
      4 ScEsiA3_13315;HRSCAF=15056
      5 ScEsiA3_13319;HRSCAF=15060
     13 ScEsiA3_13320;HRSCAF=15061
      3 ScEsiA3_13329;HRSCAF=15070
      4 ScEsiA3_13333;HRSCAF=15074
      2 ScEsiA3_13341;HRSCAF=15082
      7 ScEsiA3_13342;HRSCAF=15083
     10 ScEsiA3_13351;HRSCAF=15093
     12 ScEsiA3_13364;HRSCAF=15107
      1 ScEsiA3_13365;HRSCAF=15108
     24 ScEsiA3_13369;HRSCAF=15113
     46 ScEsiA3_13372;HRSCAF=15116
      8 ScEsiA3_13380;HRSCAF=15125
     25 ScEsiA3_13395;HRSCAF=15140
     14 ScEsiA3_13401;HRSCAF=15147
     24 ScEsiA3_13413;HRSCAF=15159
      8 ScEsiA3_13426;HRSCAF=15172
      5 ScEsiA3_1343;HRSCAF=1953
     12 ScEsiA3_13446;HRSCAF=15195
     11 ScEsiA3_1345;HRSCAF=1955
     35 ScEsiA3_13461;HRSCAF=15210
     16 ScEsiA3_13463;HRSCAF=15212
      3 ScEsiA3_13464;HRSCAF=15213
      7 ScEsiA3_13468;HRSCAF=15217
      7 ScEsiA3_13471;HRSCAF=15220
     11 ScEsiA3_13493;HRSCAF=15242
      2 ScEsiA3_13497;HRSCAF=15246
      4 ScEsiA3_134;HRSCAF=481
     30 ScEsiA3_13513;HRSCAF=15263
      9 ScEsiA3_13526;HRSCAF=15276
      8 ScEsiA3_13544;HRSCAF=15295
      6 ScEsiA3_13548;HRSCAF=15299
      4 ScEsiA3_13563;HRSCAF=15314
      2 ScEsiA3_1356;HRSCAF=1966
      4 ScEsiA3_13581;HRSCAF=15332
      5 ScEsiA3_13583;HRSCAF=15334
     11 ScEsiA3_13585;HRSCAF=15336
     21 ScEsiA3_13595;HRSCAF=15347
      6 ScEsiA3_13600;HRSCAF=15352
      3 ScEsiA3_13621;HRSCAF=15373
      3 ScEsiA3_13628;HRSCAF=15380
      4 ScEsiA3_1362;HRSCAF=1972
      6 ScEsiA3_13636;HRSCAF=15389
      6 ScEsiA3_1363;HRSCAF=1973
      2 ScEsiA3_13646;HRSCAF=15399
      8 ScEsiA3_13653;HRSCAF=15406
      8 ScEsiA3_13654;HRSCAF=15407
     15 ScEsiA3_13664;HRSCAF=15417
     52 ScEsiA3_13669;HRSCAF=15425
     12 ScEsiA3_1366;HRSCAF=1976
      2 ScEsiA3_13671;HRSCAF=15427
      1 ScEsiA3_13672;HRSCAF=15428
      5 ScEsiA3_13673;HRSCAF=15429
    100 ScEsiA3_13675;HRSCAF=15431
      5 ScEsiA3_13678;HRSCAF=15434
      3 ScEsiA3_13679;HRSCAF=15435
      1 ScEsiA3_1367;HRSCAF=1977
      7 ScEsiA3_13680;HRSCAF=15436
      8 ScEsiA3_13683;HRSCAF=15439
      1 ScEsiA3_13686;HRSCAF=15442
     11 ScEsiA3_13688;HRSCAF=15444
     28 ScEsiA3_13691;HRSCAF=15447
      7 ScEsiA3_13692;HRSCAF=15448
      1 ScEsiA3_136;HRSCAF=484
     17 ScEsiA3_13702;HRSCAF=15458
      2 ScEsiA3_13704;HRSCAF=15460
     11 ScEsiA3_13705;HRSCAF=15461
      9 ScEsiA3_13708;HRSCAF=15464
     17 ScEsiA3_13710;HRSCAF=15466
      3 ScEsiA3_13713;HRSCAF=15469
      3 ScEsiA3_13714;HRSCAF=15470
     14 ScEsiA3_13716;HRSCAF=15472
      2 ScEsiA3_13717;HRSCAF=15473
      3 ScEsiA3_13719;HRSCAF=15475
      3 ScEsiA3_13722;HRSCAF=15478
      2 ScEsiA3_13728;HRSCAF=15484
     32 ScEsiA3_13732;HRSCAF=15488
     14 ScEsiA3_13735;HRSCAF=15491
      1 ScEsiA3_13737;HRSCAF=15493
      7 ScEsiA3_13739;HRSCAF=15495
      4 ScEsiA3_13741;HRSCAF=15498
      2 ScEsiA3_13742;HRSCAF=15499
      4 ScEsiA3_13744;HRSCAF=15502
      6 ScEsiA3_13749;HRSCAF=15508
      3 ScEsiA3_13750;HRSCAF=15509
     16 ScEsiA3_13754;HRSCAF=15516
     11 ScEsiA3_13756;HRSCAF=15518
     12 ScEsiA3_13757;HRSCAF=15520
     10 ScEsiA3_13758;HRSCAF=15521
 180362 ScEsiA3_13761;HRSCAF=15525
     34 ScEsiA3_13769;HRSCAF=15535
      5 ScEsiA3_13770;HRSCAF=15537
     11 ScEsiA3_13772;HRSCAF=15540
     10 ScEsiA3_13785;HRSCAF=15556
     14 ScEsiA3_13786;HRSCAF=15557
     21 ScEsiA3_13794;HRSCAF=15565
      7 ScEsiA3_13795;HRSCAF=15566
      5 ScEsiA3_13799;HRSCAF=15570
      6 ScEsiA3_13805;HRSCAF=15576
     11 ScEsiA3_13811;HRSCAF=15582
      5 ScEsiA3_13823;HRSCAF=15594
     10 ScEsiA3_13829;HRSCAF=15600
      5 ScEsiA3_13833;HRSCAF=15604
     11 ScEsiA3_13841;HRSCAF=15612
      1 ScEsiA3_13842;HRSCAF=15613
      2 ScEsiA3_13843;HRSCAF=15614
      1 ScEsiA3_13847;HRSCAF=15619
      1 ScEsiA3_13850;HRSCAF=15622
      6 ScEsiA3_13853;HRSCAF=15625
      2 ScEsiA3_13855;HRSCAF=15627
      6 ScEsiA3_13858;HRSCAF=15631
      1 ScEsiA3_13859;HRSCAF=15632
      2 ScEsiA3_13873;HRSCAF=15648
      5 ScEsiA3_13874;HRSCAF=15649
     58 ScEsiA3_13875;HRSCAF=15650
     11 ScEsiA3_13876;HRSCAF=15651
      9 ScEsiA3_13877;HRSCAF=15652
     37 ScEsiA3_13879;HRSCAF=15654
      6 ScEsiA3_13888;HRSCAF=15663
      4 ScEsiA3_13891;HRSCAF=15666
     12 ScEsiA3_13894;HRSCAF=15671
     14 ScEsiA3_13895;HRSCAF=15672
      2 ScEsiA3_1389;HRSCAF=1999
      4 ScEsiA3_138;HRSCAF=486
      4 ScEsiA3_13900;HRSCAF=15677
      2 ScEsiA3_13908;HRSCAF=15685
     83 ScEsiA3_13920;HRSCAF=15697
     12 ScEsiA3_13921;HRSCAF=15698
      5 ScEsiA3_13936;HRSCAF=15713
      4 ScEsiA3_13937;HRSCAF=15714
      2 ScEsiA3_13938;HRSCAF=15715
     11 ScEsiA3_1393;HRSCAF=2003
     15 ScEsiA3_13943;HRSCAF=15720
     12 ScEsiA3_13945;HRSCAF=15722
      3 ScEsiA3_13948;HRSCAF=15726
      4 ScEsiA3_13950;HRSCAF=15728
      1 ScEsiA3_13954;HRSCAF=15732
      4 ScEsiA3_13955;HRSCAF=15733
     10 ScEsiA3_13959;HRSCAF=15737
     11 ScEsiA3_13960;HRSCAF=15738
      6 ScEsiA3_13962;HRSCAF=15741
      2 ScEsiA3_13963;HRSCAF=15742
     32 ScEsiA3_13964;HRSCAF=15743
      6 ScEsiA3_13965;HRSCAF=15744
     27 ScEsiA3_13969;HRSCAF=15749
      1 ScEsiA3_13970;HRSCAF=15750
     17 ScEsiA3_13971;HRSCAF=15751
     12 ScEsiA3_13976;HRSCAF=15756
      3 ScEsiA3_13980;HRSCAF=15760
     15 ScEsiA3_13981;HRSCAF=15761
     27 ScEsiA3_13985;HRSCAF=15765
      6 ScEsiA3_13986;HRSCAF=15766
     27 ScEsiA3_13987;HRSCAF=15767
      5 ScEsiA3_13993;HRSCAF=15773
      9 ScEsiA3_13994;HRSCAF=15774
      9 ScEsiA3_13995;HRSCAF=15775
      8 ScEsiA3_13997;HRSCAF=15777
     29 ScEsiA3_13999;HRSCAF=15779
     17 ScEsiA3_13;HRSCAF=186
      2 ScEsiA3_14000;HRSCAF=15780
      9 ScEsiA3_14004;HRSCAF=15784
      7 ScEsiA3_14005;HRSCAF=15785
      7 ScEsiA3_14006;HRSCAF=15786
      9 ScEsiA3_14011;HRSCAF=15791
     15 ScEsiA3_14015;HRSCAF=15795
      8 ScEsiA3_14019;HRSCAF=15799
      6 ScEsiA3_14020;HRSCAF=15800
     10 ScEsiA3_14027;HRSCAF=15807
     18 ScEsiA3_1402;HRSCAF=2012
      6 ScEsiA3_14030;HRSCAF=15810
     15 ScEsiA3_14032;HRSCAF=15812
      7 ScEsiA3_14034;HRSCAF=15814
     12 ScEsiA3_14035;HRSCAF=15815
      4 ScEsiA3_14036;HRSCAF=15816
      7 ScEsiA3_14038;HRSCAF=15818
     12 ScEsiA3_14041;HRSCAF=15821
      1 ScEsiA3_14043;HRSCAF=15823
      2 ScEsiA3_14046;HRSCAF=15826
     14 ScEsiA3_14047;HRSCAF=15827
      2 ScEsiA3_14049;HRSCAF=15829
      2 ScEsiA3_14050;HRSCAF=15830
      2 ScEsiA3_14051;HRSCAF=15831
     27 ScEsiA3_14054;HRSCAF=15834
      1 ScEsiA3_14056;HRSCAF=15836
      4 ScEsiA3_14057;HRSCAF=15837
     20 ScEsiA3_14058;HRSCAF=15838
     15 ScEsiA3_14059;HRSCAF=15839
      4 ScEsiA3_14064;HRSCAF=15844
      2 ScEsiA3_14065;HRSCAF=15846
      1 ScEsiA3_14068;HRSCAF=15849
      4 ScEsiA3_1406;HRSCAF=2016
      7 ScEsiA3_14075;HRSCAF=15858
     32 ScEsiA3_14088;HRSCAF=15872
     36 ScEsiA3_14097;HRSCAF=15881
     21 ScEsiA3_140;HRSCAF=488
     23 ScEsiA3_1410;HRSCAF=2020
     14 ScEsiA3_14119;HRSCAF=15903
     10 ScEsiA3_1411;HRSCAF=2021
     26 ScEsiA3_14125;HRSCAF=15909
     24 ScEsiA3_14130;HRSCAF=15914
     24 ScEsiA3_14138;HRSCAF=15922
     10 ScEsiA3_1414;HRSCAF=2024
      1 ScEsiA3_14155;HRSCAF=15939
     15 ScEsiA3_14157;HRSCAF=15941
      2 ScEsiA3_14164;HRSCAF=15948
      6 ScEsiA3_14176;HRSCAF=15961
      7 ScEsiA3_14178;HRSCAF=15963
     12 ScEsiA3_14185;HRSCAF=15970
      5 ScEsiA3_14186;HRSCAF=15971
      3 ScEsiA3_14187;HRSCAF=15972
     14 ScEsiA3_14189;HRSCAF=15974
     17 ScEsiA3_1418;HRSCAF=2028
     12 ScEsiA3_14190;HRSCAF=15975
      2 ScEsiA3_14192;HRSCAF=15977
     18 ScEsiA3_14193;HRSCAF=15978
     26 ScEsiA3_14197;HRSCAF=15982
     20 ScEsiA3_14209;HRSCAF=15994
      9 ScEsiA3_14211;HRSCAF=15996
      3 ScEsiA3_14221;HRSCAF=16006
     15 ScEsiA3_14225;HRSCAF=16010
     10 ScEsiA3_14232;HRSCAF=16017
      1 ScEsiA3_1423;HRSCAF=2033
     15 ScEsiA3_14241;HRSCAF=16026
     13 ScEsiA3_14242;HRSCAF=16027
      3 ScEsiA3_14243;HRSCAF=16028
      2 ScEsiA3_14244;HRSCAF=16029
     14 ScEsiA3_14250;HRSCAF=16035
      3 ScEsiA3_14255;HRSCAF=16040
     27 ScEsiA3_14258;HRSCAF=16043
      6 ScEsiA3_1425;HRSCAF=2035
      4 ScEsiA3_14272;HRSCAF=16057
     19 ScEsiA3_14273;HRSCAF=16058
      5 ScEsiA3_14274;HRSCAF=16059
      6 ScEsiA3_14277;HRSCAF=16062
     20 ScEsiA3_14281;HRSCAF=16066
