"id"	"het_load"	"hom_load"	"total_load"	"loadtype"
"D211320"	0.165108548872961	0.106897268100135	0.189451542536616	"low"
"D211334"	0.168772410048751	0.102896763904127	0.187282968928503	"low"
"D211341"	0.167481048038447	0.105497576964067	0.18923810098329	"low"
"D211349"	0.166861618267813	0.105650205970605	0.189081015104511	"low"
"D211350"	0.166917077372123	0.106052921192402	0.189511459878463	"low"
"D211374"	0.164940799112977	0.104878628281788	0.187349027838277	"low"
"D211385"	0.167425435574368	0.108216852052367	0.191929569839551	"low"
"D211401"	0.164879325785932	0.108250855397616	0.190690518290583	"low"
"D211403"	0.167787004085936	0.105465489214006	0.189358991256975	"low"
"D211411"	0.166882276843467	0.105965214891476	0.18940635331321	"low"
"D211412"	0.166771486409465	0.104980248029716	0.188365991234449	"low"
"D211431"	0.164015472971639	0.104995164696363	0.187002901182182	"low"
"D211435"	0.164759681616409	0.106966554416042	0.189346395224246	"low"
"D211438"	0.169527588487306	0.104823792135101	0.189587586378753	"low"
"D211445"	0.162796198339999	0.105298241087172	0.186696340257171	"low"
"D211450"	0.16455967014159	0.10531741092267	0.187597245993465	"low"
"D211451"	0.164156426068054	0.104309924138237	0.186388137172264	"low"
"D211456"	0.161517359860345	0.10493502175178	0.185693701681953	"low"
"D211461"	0.163991838176146	0.105917322293943	0.187913241382017	"low"
"D211474"	0.16588334538443	0.10703784044348	0.189979513135695	"low"
"D211478"	0.16495705192116	0.106440294501112	0.188918820461692	"low"
"D211482"	0.16801377397293	0.104959586780812	0.188966473767277	"low"
"D211489"	0.163471549607894	0.106618524992597	0.188354299796544	"low"
"D211490"	0.165259758033613	0.106585646247331	0.189215525264138	"low"
"D217810"	0.165033553061346	0.106043510105509	0.188560286636182	"low"
"D217818"	0.163936255691456	0.106999375055799	0.188967502901527	"low"
"D217821"	0.167453316193859	0.105093760119322	0.188820418216252	"low"
"D217831"	0.163178637321368	0.10513215209773	0.186721470758414	"low"
"D217835"	0.164797030948587	0.105940199614191	0.188338715088484	"low"
"D217864"	0.166717560581936	0.106604576090039	0.189963356381006	"low"
"D217870"	0.163585794182322	0.10750755575191	0.189300452843071	"low"
"D217891"	0.163884948862606	0.105122271161496	0.187064745592799	"low"
"D217896"	0.16654057222015	0.104757845383345	0.18802813149342	"low"
"D217897"	0.163541160593792	0.105856950067476	0.187627530364372	"low"
"D217910"	0.166029635059427	0.10590083250432	0.188915650034033	"low"
"D217911"	0.165626853764805	0.106275697015567	0.189089123897969	"low"
"D217932"	0.167596008466888	0.104941034169943	0.188739038403387	"low"
"D217947"	0.166078803437884	0.104699185176917	0.187738586895859	"low"
"D217949"	0.169573427589212	0.104459400571346	0.189246114365952	"low"
"D217961"	0.165236471521432	0.105302195255117	0.187920431015833	"low"
"D217964"	0.170448315330826	0.103100022122404	0.188324179787817	"low"
"D217965"	0.167909716419604	0.104096390513622	0.188051248723424	"low"
"D217969"	0.166009505997832	0.105256888274745	0.188261641273661	"low"
"D217977"	0.169647414503907	0.104931485335113	0.189755192587067	"low"
"D217993"	0.16680782074239	0.106906063979093	0.190309974350288	"low"
"D229025"	0.159724345812765	0.108099252981521	0.187961425887904	"low"
"D229032"	0.164485075982321	0.105818247865835	0.188060785856996	"low"
"D229043"	0.161612974842547	0.106600764188313	0.187407251609586	"low"
"D229051"	0.166518160714704	0.103477384106737	0.186736464464089	"low"
"D229054"	0.164867593383552	0.105315124418953	0.187748921110729	"low"
"D229055"	0.164190876823978	0.105787731395724	0.187883169807713	"low"
"D229056"	0.171309915210244	0.102236291644188	0.18789124924931	"low"
"D229063"	0.165563189240316	0.104686574300236	0.187468168920394	"low"
"D229082"	0.162755881771965	0.105097362429434	0.186475303315417	"low"
"D229093"	0.168931586155983	0.104199248156819	0.18866504123481	"low"
"D229096"	0.165526648936692	0.105280719143466	0.188044043611812	"low"
"D229097"	0.165871822698354	0.105974770756379	0.188910682105557	"low"
"D229103"	0.16705519330608	0.105183733684697	0.188711330337737	"low"
"D229126"	0.168855458426509	0.103222199634072	0.187649928847327	"low"
"D229133"	0.168069225965684	0.105127518907292	0.189162131890135	"low"
"D229154"	0.164771812620734	0.105682549903413	0.18806845621378	"low"
"D229155"	0.169711552743368	0.102902296289695	0.187758072661379	"low"
"D229160"	0.165291662622537	0.106139527861356	0.188785359172625	"low"
"D229161"	0.167376137456741	0.103811240228652	0.187499308957023	"low"
"D229162"	0.166766783946909	0.104360345929041	0.187743737902495	"low"
"D229164"	0.167673122095309	0.104483179256601	0.188319740304255	"low"
"D229165"	0.165350689998577	0.105230710864514	0.187906055863802	"low"
"D229186"	0.167404426559356	0.103585616261673	0.187287829541351	"low"
"D229192"	0.16457282463327	0.10583292088331	0.188119333199945	"low"
"D229193"	0.166938571304272	0.102769076829374	0.18623836248151	"low"
"D229512"	0.168302664339066	0.104064714916674	0.188216047086207	"low"
"D229599"	0.167166746483966	0.104870158429196	0.188453531671179	"low"
"D229633"	0.165014947377042	0.105061632335476	0.187569106023998	"low"
"D229648"	0.168087966964371	0.105349082877173	0.189393066359358	"low"
"D229658"	0.16530547899228	0.107240569156131	0.189893308652272	"low"
"D229676"	0.168083916623281	0.104963267195002	0.189005225506643	"low"
"D229679"	0.16356253213435	0.1064919257526	0.188273191819775	"low"
"D229705"	0.164800144764356	0.106240952227763	0.18864102460994	"low"
"D229707"	0.166514284540234	0.105153940190871	0.188411082460988	"low"
"D229714"	0.164843246292714	0.105113636363636	0.187535259509994	"low"
"D229716"	0.164200270113834	0.1060293266448	0.188129461701717	"low"
"D229718"	0.162672580985848	0.107091422316954	0.188427712809878	"low"
"D229721"	0.169632231001853	0.104555653107014	0.189371768607941	"low"
"D229734"	0.167580418223279	0.10463344815875	0.18842365727039	"low"
"D229737"	0.160145691555641	0.109134477139845	0.189207322917665	"low"
"D229740"	0.166490907134402	0.106585602066071	0.189831055633272	"low"
"D229742"	0.169137912299592	0.10327863994231	0.187847596092106	"low"
"D229759"	0.169758196436892	0.105039309189329	0.189918407407775	"low"
"D229770"	0.164631167562286	0.105835775932259	0.188151359713402	"low"
"D229771"	0.163055806532229	0.107652972952191	0.189180876218305	"low"
"D229772"	0.1571169628921	0.108453753587433	0.187012235033483	"low"
"D229775"	0.166258690912083	0.10545316164068	0.188582507096721	"low"
"D229776"	0.166337601594847	0.104901472166846	0.188070272964269	"low"
"D229780"	0.165033450015546	0.104893631959559	0.187410356967332	"low"
"D229783"	0.161142419541697	0.107330099946983	0.187901309717831	"low"
"D229784"	0.165258819121032	0.105144264225684	0.1877736737862	"low"
"D237206"	0.155906415960959	0.109985168173772	0.187938376154251	"low"
"D237232"	0.16532003160806	0.105195574871592	0.187855590675622	"low"
"D237233"	0.166092860130635	0.106320452181001	0.189366882246319	"low"
"D237235"	0.168029293242405	0.104899643521389	0.188914290142591	"low"
"D237258"	0.164361378428278	0.106125774875968	0.188306464090107	"low"
"D237276"	0.16723797871555	0.103142040480535	0.18676102983831	"low"
"D237277"	0.165392248718026	0.105459344556271	0.188155468915284	"low"
"D237278"	0.163064984702101	0.107278325242016	0.188810817593066	"low"
"D237300"	0.167407524221607	0.104278575582255	0.187982337693058	"low"
"D237304"	0.166103766248195	0.103666259304522	0.186718142428619	"low"
"D237307"	0.164941396994556	0.104295447604806	0.186766146102084	"low"
"D237310"	0.167875336462528	0.103196672079728	0.187134340310991	"low"
"D237311"	0.165274560013007	0.104895744421412	0.187533024427915	"low"
"D237313"	0.1694513032868	0.104022751073662	0.188748402717062	"low"
"D237325"	0.166213009153872	0.104480069743788	0.187586574320725	"low"
"D237327"	0.165672926051526	0.107101280558789	0.189937743584552	"low"
"D237337"	0.163866240366955	0.106315779244128	0.188248899427605	"low"
"D237339"	0.168470953798962	0.104203806431694	0.188439283331175	"low"
"D237340"	0.166570294506787	0.105336404175038	0.188621551428431	"low"
"D237352"	0.166468820516111	0.104494850652892	0.187729260910948	"low"
"D237355"	0.165118081752881	0.104780114722753	0.187339155599194	"low"
"D237360"	0.165400046292724	0.106193580742227	0.188893603888589	"low"
"D237361"	0.164557371045744	0.106394666264554	0.188673351787426	"low"
"D237369"	0.166070276905153	0.104770424615641	0.187805563068217	"low"
"D237370"	0.161982568561597	0.106659386396885	0.187650670677683	"low"
"D237371"	0.168445268715859	0.104861512267794	0.189084146625723	"low"
"D237378"	0.169355078865606	0.103413704450025	0.188091243882828	"low"
"D237379"	0.165587074677984	0.104732832005559	0.187526369344551	"low"
"D237385"	0.168232679636633	0.10485788919646	0.188974229014776	"low"
"D237389"	0.163239913515278	0.105240076693999	0.186860033451638	"low"
"D237391"	0.170252268116219	0.103586877464303	0.188713011522413	"low"
"D237394"	0.170091748650903	0.102893147491232	0.187939021816684	"low"
"D243901"	0.167982026614436	0.104201470898861	0.188192484206079	"low"
"D243906"	0.164937942801261	0.105824949802853	0.188293921203483	"low"
"D243907"	0.16794442472102	0.104078910755237	0.188051123115747	"low"
"D243916"	0.162674755748639	0.107623704582644	0.188961082456963	"low"
"D243918"	0.165756165121379	0.10592274843227	0.18880083099296	"low"
"D243930"	0.165206086286595	0.107058936825886	0.189661979969183	"low"
"D243937"	0.165390174120793	0.106232364247721	0.188927451308118	"low"
"D243940"	0.167808285819923	0.10513923213139	0.189043375041351	"low"
"D243950"	0.165849562817271	0.106236368198576	0.189161149607211	"low"
"D244001"	0.168782530201471	0.104125453742294	0.188516718843029	"low"
"D244005"	0.167876508231156	0.105114552293488	0.189052806409066	"low"
"D244017"	0.166728378220369	0.105292902521729	0.188657091631913	"low"
"D244025"	0.169391696785421	0.10499493240013	0.18969078079284	"low"
"D244027"	0.170303188355404	0.104449788956178	0.18960138313388	"low"
"D244029"	0.167524786586533	0.104228074876546	0.187990468169812	"low"
"D244032"	0.166125978611267	0.105848641457299	0.188911630762933	"low"
"D244033"	0.166248794599807	0.10480231436837	0.187926711668274	"low"
"D244042"	0.16714537377451	0.103956035539216	0.187528722426471	"low"
"D244045"	0.163469862829219	0.105898535947209	0.187633467361819	"low"
"D244054"	0.171572934973638	0.103279972491786	0.189066439978605	"low"
"D244055"	0.166238528605671	0.105532053057288	0.188651317360123	"low"
"D244073"	0.169394695517298	0.104933573541171	0.18963092129982	"low"
"D244077"	0.165561080833437	0.105639919443357	0.188420459860076	"low"
"D244083"	0.171317470425906	0.103774677241938	0.189433412454891	"low"
"D244086"	0.168647888409371	0.104269420468557	0.188593364673243	"low"
"D244087"	0.167755928559775	0.105029798750468	0.188907763030355	"low"
"D244090"	0.16855101086718	0.104645504765721	0.188921010199311	"low"
"D244112"	0.150521852576647	0.113829093281148	0.189090019569472	"low"
"D244123"	0.165246041850927	0.105676991709512	0.188300012634976	"low"
"D244139"	0.158970476911431	0.109588367726142	0.189073606181858	"low"
"D244143"	0.169286647705435	0.103591744177108	0.188235068029826	"low"
"D244144"	0.164813080465153	0.105947084991805	0.188353625224381	"low"
"D244147"	0.163250849566841	0.106763030680132	0.188388455463552	"low"
"D244162"	0.165546522662127	0.105978340621607	0.18875160195267	"low"
"D244163"	0.163350143110263	0.106719367588933	0.188394439144064	"low"
"D244168"	0.166510596823819	0.104926710875838	0.188182009287748	"low"
"D244179"	0.168482825013826	0.106009708936728	0.190251121443641	"low"
"D244183"	0.169739345509893	0.104661339421613	0.18953101217656	"low"
"D244186"	0.166690598585145	0.105597197093708	0.18894249638628	"low"
"D247994"	0.167173583522395	0.10450082724868	0.188087619009877	"low"
"D154288"	0.16841313757435	0.10529918155264	0.189505750339815	"low"
"D229171"	0.166575741043826	0.103890546944364	0.187178417466277	"low"
"D211376"	0.16184575657134	0.106422955368843	0.187345833654513	"low"
"D229509"	0.165006891464291	0.105468522508881	0.187971968241027	"low"
"D229518"	0.168406495788877	0.104485782058792	0.188689029953231	"low"
"D229556"	0.150748548097202	0.112744537832587	0.188118811881188	"low"
"D229560"	0.169287588686947	0.103265623481388	0.187909417824862	"low"
"D229630"	0.1670688445158	0.105876923964352	0.189411346222252	"low"
"D229635"	0.162714463720886	0.106872424039107	0.18822965589955	"low"
"D229638"	0.16987830102458	0.103574005483669	0.188513155995959	"low"
"D229646"	0.165635659362895	0.105789057832765	0.188606887514212	"low"
"D229675"	0.167423056342773	0.104203412671674	0.187914940843061	"low"
"D229735"	0.164709944751381	0.10650466160221	0.188859633977901	"low"
"D229753"	0.164348646316254	0.105003311457643	0.187177634615771	"low"
"D229777"	0.166759497560788	0.10504936042715	0.188429109207544	"low"
"D154259"	0.142897889332573	0.0972618368511124	0.168710781517399	"lof"
"D154280"	0.144245927482922	0.0959012086179716	0.168024172359432	"lof"
"D154299"	0.148848684210526	0.0896381578947368	0.1640625	"lof"
"D229167"	0.140772971589455	0.0926542103916048	0.163040696186332	"lof"
"D229170"	0.148603638227005	0.0886497565974891	0.162951575710992	"lof"
"D211308"	0.145144356955381	0.0929133858267717	0.165485564304462	"lof"
"D211312"	0.151045911437109	0.0872045639771801	0.162727519695735	"lof"
"D211320"	0.145740498034076	0.0825688073394495	0.155439056356488	"lof"
"D211334"	0.135754007196598	0.0893032384690873	0.157180242067386	"lof"
"D211341"	0.157146549495994	0.0889118635306281	0.167485138278625	"lof"
"D211349"	0.144268260982584	0.0922796984663374	0.164413828957629	"lof"
"D211350"	0.159198998748436	0.0856070087609512	0.165206508135169	"lof"
"D211374"	0.148270600203459	0.0867243133265514	0.160859613428281	"lof"
"D211385"	0.143443825168671	0.087709005573482	0.159430918157818	"lof"
"D211401"	0.145710267229255	0.0908579465541491	0.163713080168776	"lof"
"D211403"	0.145815602836879	0.0933333333333333	0.166241134751773	"lof"
"D211411"	0.143967895660898	0.0930524203661901	0.165036368196639	"lof"
"D211412"	0.146737750698147	0.0903782685960904	0.163747143945164	"lof"
"D211431"	0.13717848791894	0.0919719407638348	0.160561184723305	"lof"
"D211435"	0.148532388663968	0.0936234817813765	0.16788967611336	"lof"
"D211438"	0.151796933902991	0.0894697160090475	0.165368182960543	"lof"
"D211445"	0.149216125419933	0.0862262038073908	0.160834266517357	"lof"
"D211450"	0.157388663967611	0.0850202429149798	0.163714574898785	"lof"
"D211451"	0.14966963516231	0.0913530594656708	0.166187877046826	"lof"
"D211456"	0.135089496791624	0.0925363053022628	0.160081053698075	"lof"
"D211461"	0.143617021276596	0.0939716312056738	0.165780141843972	"lof"
"D211474"	0.150128681727195	0.0969402344867029	0.1720045753503	"lof"
"D211478"	0.150726089133701	0.086379569354031	0.161742613920881	"lof"
"D211482"	0.146090017601207	0.0887603721398039	0.161805380940407	"lof"
"D211489"	0.148082296164592	0.0871221742443485	0.161163322326645	"lof"
"D211490"	0.136535348084188	0.0920129519697787	0.160280626011873	"lof"
"D217810"	0.149181166837257	0.0939099283520983	0.168500511770727	"lof"
"D217818"	0.139707908514742	0.0931386056764949	0.162992559933866	"lof"
"D217821"	0.151832460732984	0.0913612565445026	0.167277486910995	"lof"
"D217831"	0.149042464612823	0.083541493200111	0.158062725506522	"lof"
"D217835"	0.147578347578348	0.0962962962962963	0.17008547008547	"lof"
"D217864"	0.143937348096138	0.0918174453146098	0.163786119362679	"lof"
"D217870"	0.146159773953249	0.0904187002311842	0.163498587207809	"lof"
"D217891"	0.145348837209302	0.0892441860465116	0.161918604651163	"lof"
"D217896"	0.148918918918919	0.0918918918918919	0.166351351351351	"lof"
"D217897"	0.131125102655352	0.0922529427867506	0.157815494114426	"lof"
"D217910"	0.141084434852981	0.0914486107364446	0.161990828162935	"lof"
"D217911"	0.139585017515494	0.0951226084613312	0.164915117219078	"lof"
"D217932"	0.15106315455411	0.0879086004443034	0.163440177721358	"lof"
"D217947"	0.144777986241401	0.0919324577861163	0.164321450906817	"lof"
"D217949"	0.144670050761421	0.0873096446700508	0.159644670050761	"lof"
"D217961"	0.146415721007473	0.0902297259894824	0.163437586493219	"lof"
"D217964"	0.147118301314459	0.0877148634984833	0.161274014155713	"lof"
"D217965"	0.151014884979702	0.091745602165088	0.167253044654939	"lof"
"D217969"	0.150437141995779	0.0853180584865843	0.160536629484474	"lof"
"D217977"	0.147536755223111	0.0871808099045654	0.160949187516121	"lof"
"D217993"	0.140165572366543	0.0890665144162147	0.159149300599486	"lof"
"D229025"	0.138571428571429	0.0925714285714286	0.161857142857143	"lof"
"D229032"	0.142563198118754	0.0873015873015873	0.158583186360964	"lof"
"D229043"	0.133450911228689	0.0887713109935332	0.155496766607878	"lof"
"D229051"	0.147936507936508	0.086984126984127	0.160952380952381	"lof"
"D229054"	0.147448548068791	0.0854243022272343	0.15914857626163	"lof"
"D229055"	0.145234493192133	0.0856278366111952	0.158245083207262	"lof"
"D229056"	0.15096304008329	0.0892764185320146	0.16475793857366	"lof"
"D229063"	0.149434794596085	0.0865729252826027	0.161290322580645	"lof"
"D229082"	0.14146477304372	0.0879977722082985	0.158730158730159	"lof"
"D229093"	0.150603957851452	0.0914931894114624	0.166795168337188	"lof"
"D229096"	0.145002589331952	0.0929570170895909	0.165458311755567	"lof"
"D229097"	0.135697147427353	0.0925086643561717	0.160357238069848	"lof"
"D229103"	0.143337066069429	0.0887458006718925	0.160414333706607	"lof"
"D229126"	0.153806183424266	0.0872954014029618	0.164198493115095	"lof"
"D229133"	0.146916890080429	0.0839142091152815	0.157372654155496	"lof"
"D229154"	0.139614674056479	0.0876220638690948	0.157429400897334	"lof"
"D229155"	0.142857142857143	0.0838338991903891	0.155262470618961	"lof"
"D229160"	0.146749393040194	0.0927974103048287	0.166172106824926	"lof"
"D229161"	0.144026186579378	0.0897435897435897	0.161756683033279	"lof"
"D229162"	0.149709669275435	0.0860893713708659	0.160944206008584	"lof"
"D229164"	0.146641691196147	0.0848274016590848	0.158148247257158	"lof"
"D229165"	0.152115211521152	0.0888088808880888	0.164866486648665	"lof"
"D229186"	0.146067415730337	0.0898876404494382	0.162921348314607	"lof"
"D229192"	0.141316685584563	0.0959137343927355	0.166572077185017	"lof"
"D229193"	0.144372421921037	0.0824985268120212	0.15468473777254	"lof"
"D229512"	0.149291497975709	0.0910931174089069	0.165738866396761	"lof"
"D229599"	0.154411764705882	0.0895030425963489	0.16670892494929	"lof"
"D229633"	0.156173344235487	0.0907604251839738	0.168847097301717	"lof"
"D229648"	0.151997976732423	0.090288315629742	0.166287303995953	"lof"
"D229658"	0.146439050413444	0.09015737530008	0.163376900506802	"lof"
"D229676"	0.144301238311852	0.0907252969421279	0.162875916098054	"lof"
"D229679"	0.143911439114391	0.0913993755322169	0.163355095089412	"lof"
"D229705"	0.144177449168207	0.0892527066279377	0.161341431212041	"lof"
"D229707"	0.143780708559607	0.0889578484613395	0.160848202741143	"lof"
"D229714"	0.150590821654301	0.0895850508381423	0.164880461665293	"lof"
"D229716"	0.143075356415479	0.0924134419551935	0.163951120162933	"lof"
"D229718"	0.134658947898314	0.0951422099169393	0.162471683866096	"lof"
"D229721"	0.15233977619532	0.0882502543234995	0.16442014242116	"lof"
"D229734"	0.142087714798666	0.0946396511926135	0.165683508591947	"lof"
"D229737"	0.125821121778676	0.0985346134411319	0.16144517433047	"lof"
"D229740"	0.147805393971444	0.0925436277102062	0.166446324695928	"lof"
"D229742"	0.153303734656568	0.0880125359101593	0.164664403238443	"lof"
"D229759"	0.145757418011452	0.0900572618427902	0.162935970848516	"lof"
"D229770"	0.145867098865478	0.0902215018908698	0.163155051323609	"lof"
"D229771"	0.146153846153846	0.0866666666666667	0.15974358974359	"lof"
"D229772"	0.139397519196692	0.0909627879503839	0.16066154754873	"lof"
"D229775"	0.143818334735071	0.0936361087748808	0.165545276142417	"lof"
"D229776"	0.156537282941777	0.0929519918283963	0.171220633299285	"lof"
"D229780"	0.144144144144144	0.0918918918918919	0.163963963963964	"lof"
"D229783"	0.150399175894927	0.0942570177697656	0.169456605717229	"lof"
"D229784"	0.144129104062326	0.0854201446855871	0.15748469671675	"lof"
"D237206"	0.13877755511022	0.0961923847695391	0.165581162324649	"lof"
"D237232"	0.145715751667522	0.0890200102616727	0.161877886095434	"lof"
"D237233"	0.148454157782516	0.0890191897654584	0.163246268656716	"lof"
"D237235"	0.148465022647207	0.0900855561147458	0.164318067438349	"lof"
"D237258"	0.148958607962035	0.0946480358555233	0.169127339836541	"lof"
"D237276"	0.150270886797833	0.0921015112631879	0.167236954662104	"lof"
"D237277"	0.152197213290461	0.0894962486602358	0.165594855305466	"lof"
"D237278"	0.149253731343284	0.0880344042499368	0.162661269921579	"lof"
"D237300"	0.156106285130301	0.0927439959121104	0.170797138477261	"lof"
"D237304"	0.147986942328618	0.088955386289445	0.162948857453754	"lof"
"D237307"	0.138457269700333	0.0851831298557159	0.154411764705882	"lof"
"D237310"	0.150776053215078	0.0856430155210643	0.161031042128603	"lof"
"D237311"	0.147633056967103	0.0936079165552287	0.16742444503878	"lof"
"D237313"	0.155021287252692	0.0894064613072878	0.166917104933634	"lof"
"D237325"	0.149759676195295	0.0895522388059701	0.164432076903617	"lof"
"D237327"	0.147621509824199	0.0871251292657704	0.16093588417787	"lof"
"D237337"	0.153748733535968	0.088145896656535	0.165020263424519	"lof"
"D237339"	0.148393676695563	0.0887302396736359	0.162927078021418	"lof"
"D237340"	0.146124523506989	0.0925031766200762	0.165565438373571	"lof"
"D237352"	0.136586695747001	0.0965103598691385	0.164803707742639	"lof"
"D237355"	0.141281512605042	0.0945378151260504	0.165178571428571	"lof"
"D237360"	0.141015921152388	0.0881981298963861	0.15870609047258	"lof"
"D237361"	0.145380434782609	0.091304347826087	0.163994565217391	"lof"
"D237369"	0.150210084033613	0.0900735294117647	0.165178571428571	"lof"
"D237370"	0.141036072687822	0.0954705722809873	0.165988608624898	"lof"
"D237371"	0.146810753821824	0.0864522930943595	0.159857670005271	"lof"
"D237378"	0.141197728446051	0.0942178626742385	0.164816726897264	"lof"
"D237379"	0.150667909288599	0.0860515688101895	0.161385523454489	"lof"
"D237385"	0.145116041826065	0.0900280540678398	0.162586074980872	"lof"
"D237389"	0.148656061437191	0.0888645090510148	0.163192539769611	"lof"
"D237391"	0.153219648765589	0.085517943497073	0.162127767879868	"lof"
"D237394"	0.149692595562684	0.0887463245121625	0.163592622293504	"lof"
"D243901"	0.149242424242424	0.0924242424242424	0.167045454545455	"lof"
"D243906"	0.141480869804569	0.0949628406275805	0.165703275529865	"lof"
"D243907"	0.151530612244898	0.088265306122449	0.164030612244898	"lof"
"D243916"	0.145399849586362	0.0917523188769115	0.164452243670093	"lof"
"D243918"	0.150076180802438	0.095733875063484	0.170771965464703	"lof"
"D243930"	0.148607594936709	0.0886075949367089	0.162911392405063	"lof"
"D243937"	0.146224024328434	0.0914850481500253	0.164597060314242	"lof"
"D243940"	0.151315789473684	0.0908400809716599	0.166497975708502	"lof"
"D243950"	0.150795655468553	0.087648396059611	0.163046223793887	"lof"
"D244001"	0.14249684741488	0.0943253467843632	0.165573770491803	"lof"
"D244005"	0.139546858908342	0.0908856848609681	0.160659114315139	"lof"
"D244017"	0.138205128205128	0.0964102564102564	0.165512820512821	"lof"
"D244025"	0.145670285281495	0.0936632163595052	0.166498359000252	"lof"
"D244027"	0.148382204246714	0.0968149646107179	0.171006066734075	"lof"
"D244029"	0.145063291139241	0.0865822784810127	0.159113924050633	"lof"
"D244032"	0.148947231609046	0.0876007278398752	0.162074343644398	"lof"
"D244033"	0.136054421768707	0.0856638951877047	0.153691106072058	"lof"
"D244042"	0.146022155085599	0.0898791540785498	0.162890231621349	"lof"
"D244045"	0.142317380352645	0.0987405541561713	0.169899244332494	"lof"
"D244054"	0.151416395086488	0.0910002506893958	0.16670844823264	"lof"
"D244055"	0.150825412706353	0.0920460230115058	0.167458729364682	"lof"
"D244073"	0.150113150616042	0.0882574805129495	0.163314055820971	"lof"
"D244077"	0.146809571286142	0.0917248255234297	0.1651296111665	"lof"
"D244083"	0.144080604534005	0.0851385390428212	0.157178841309824	"lof"
"D244086"	0.153074027603513	0.0878293601003764	0.164366373902133	"lof"
"D244087"	0.139809236947791	0.0926204819277108	0.162525100401606	"lof"
"D244090"	0.165621079046424	0.0870765370138018	0.169887076537014	"lof"
"D244112"	0.125315179021684	0.0985879979828543	0.161245587493696	"lof"
"D244123"	0.149367088607595	0.0853164556962025	0.16	"lof"
"D244139"	0.145769622833843	0.0912334352701325	0.164118246687054	"lof"
"D244143"	0.150413637503134	0.0912509400852344	0.166457758836801	"lof"
"D244144"	0.145769622833843	0.0909785932721713	0.163863404689093	"lof"
"D244147"	0.139435199193142	0.094553706505295	0.164271306101866	"lof"
"D244162"	0.142310635042081	0.0907931650089263	0.161948482529967	"lof"
"D244163"	0.146353772394651	0.0921019429724956	0.165278829169821	"lof"
"D244168"	0.155237377543331	0.0931926651595077	0.170811353931173	"lof"
"D244179"	0.152356020942408	0.0858638743455497	0.162041884816754	"lof"
"D244183"	0.155361596009975	0.0872817955112219	0.164962593516209	"lof"
"D244186"	0.147915620291311	0.0821195379206429	0.156077348066298	"lof"
"D247994"	0.147523982369717	0.0910033704952035	0.164765361680062	"lof"
"D154288"	0.137314184933233	0.0932224741748551	0.161879566641471	"lof"
"D229171"	0.152851924697949	0.0851362742343355	0.16156223658331	"lof"
"D211376"	0.144080604534005	0.0949622166246851	0.167002518891688	"lof"
"D229509"	0.150239475674313	0.0899924376102848	0.165112175447441	"lof"
"D229518"	0.145859711319321	0.090402633578121	0.163332489237782	"lof"
"D229556"	0.124283480979677	0.097186034392913	0.159327774882751	"lof"
"D229560"	0.156957517171203	0.0923429152887306	0.170821673874332	"lof"
"D229630"	0.146917026135499	0.0908398883532098	0.164298401420959	"lof"
"D229635"	0.150364596429469	0.0870002514458134	0.162182549660548	"lof"
"D229638"	0.145970603142423	0.0884439939178915	0.161429295489103	"lof"
"D229646"	0.150138086869194	0.0903841325633944	0.165453175997991	"lof"
"D229675"	0.143633540372671	0.093167701863354	0.164984472049689	"lof"
"D229735"	0.148618161308517	0.0871404399323181	0.161449520586576	"lof"
"D229753"	0.141382868937049	0.0905572755417957	0.16124871001032	"lof"
"D229777"	0.148110831234257	0.089168765743073	0.163224181360202	"lof"
"D154259"	0.133671185246628	0.0880384514868136	0.154874044110128	"missense"
"D154280"	0.142867999913144	0.0858575988534949	0.157291598810067	"missense"
"D154299"	0.137134900225713	0.0880394380748111	0.156606888187668	"missense"
"D229167"	0.137844380166985	0.0882413276714464	0.157163517754939	"missense"
"D229170"	0.13733446156042	0.0864113203315356	0.155078551111745	"missense"
"D211308"	0.141662472829288	0.0870854793288433	0.157916715743487	"missense"
"D211312"	0.13928786304217	0.0873270251052891	0.156970956626374	"missense"
"D211320"	0.140119475861771	0.0866902161584081	0.156749954089294	"missense"
"D211334"	0.136637834334571	0.0834558915173119	0.151774808684598	"missense"
"D211341"	0.141004096208381	0.0870181703602563	0.157520218464447	"missense"
"D211349"	0.140911644075161	0.085261294869485	0.155717116907066	"missense"
"D211350"	0.141696261963523	0.0855354240654909	0.156383555047252	"missense"
"D211374"	0.139168999012183	0.0879980243661508	0.157582523872242	"missense"
"D211385"	0.141028539845242	0.0873404682946438	0.157854738217265	"missense"
"D211401"	0.13840532736166	0.0877836053980788	0.156986269078909	"missense"
"D211403"	0.140500179712229	0.0853343227167851	0.155584412572899	"missense"
"D211411"	0.140673059525963	0.0873791287216292	0.157715658484611	"missense"
"D211412"	0.141313178055427	0.0864003290657617	0.157056918093475	"missense"
"D211431"	0.139518714912781	0.0868865898077143	0.156645947264105	"missense"
"D211435"	0.138606471395142	0.0875494230614056	0.156852658758977	"missense"
"D211438"	0.142425034166734	0.0860298255486776	0.157242342632044	"missense"
"D211445"	0.133913374540894	0.0897160261578429	0.15667271342829	"missense"
"D211450"	0.142735103580836	0.087085193584802	0.15845274537522	"missense"
"D211451"	0.14104690273755	0.0840535363916659	0.154576987760441	"missense"
"D211456"	0.13432899207248	0.0865090600226501	0.15367355605889	"missense"
